sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
Δείσας δὲ μὴ ἀπαιρεθέω τὴν ἀρχὴν πρὸς τοῦ ἀδελφεοῦ , ἐποίησα ταχύτερα ἢ σοφώτερα ·	O O O O O O O O O O O O O O O	4212	{'B-PERSON': ['ἀδελφεοῦ']}	{'B-PERSON': ['ἀδελφεοῦ']}	{}	{'B-PERSON': ['Δείσας', 'ἐποίησα'], 'B-ORG': ['ἀδελφεοῦ']}
ἐν τῇ γὰρ ἀνθρωπηίῃ φύσι οὐκ ἐνῆν ἄρα τὸ μέλλον γίνεσθαι ἀποτρέπειν , ἐγὼ δὲ ὁ μάταιος Πρηξάσπεα ἀποπέμπω ἐς Σοῦσα ἀποκτενέοντα Σμέρδιν .	O O O O O O O O O O O O O O O O O B-PERSON O O B-LOC O B-PERSON O	4213	{'B-PERSON': ['Πρηξάσπεα', 'Σμέρδιν'], 'B-LOC': ['Σοῦσα']}	{'B-PERSON': ['Πρηξάσπεα', 'Σμέρδιν'], 'B-LOC': ['Σοῦσα']}	{'B-PERSON': ['Πρηξάσπεα'], 'B-LOC': ['Σοῦσα'], 'B-PERSON': ['Σμέρδιν']}	{'B-PERSON': ['ἐγὼ', 'Πρηξάσπεα'], 'B-LOC': ['Σοῦσα']}
Ἐξεργασθέντος δὲ κακοῦ τοσούτου ἀδέως διαιτώμην , οὐδαμὰ ἐπιλεξάμενος μή κοτέ τίς μοι Σμέρδιος ὑπαραιρημένου ἄλλος ἐπανασταίη ἀνθρώπων .	O O O O O O O O O O O O O B-PERSON O O O O O	4214	{'B-PERSON': ['Σμέρδιος']}	{'B-PERSON': ['Σμέρδιος']}	{'B-PERSON': ['Σμέρδιος']}	{'B-PERSON': ['Ἐξεργασθέντος', 'Σμέρδιος']}
Πάντως δὲ τοῦ μέλλοντος ἔσεσθαι ἁμαρτὼν ἀδελφεοκτόνος τε οὐδὲν δέον γέγονα καὶ τῆς βασιληίης οὐδὲν ἧσσον ἐστέρημαι ·	O O O O O O O O O O O O O O O O O O	4215	{'O': ['Πάντως', 'δὲ', 'τοῦ', 'μέλλοντος', 'ἔσεσθαι', 'ἁμαρτὼν', 'ἀδελφεοκτόνος', 'τε', 'οὐδὲ	{'B-PERSON': ['ἀδελφεοκτόνος']}	{'O': ['Πάντως', 'δὲ', 'τοῦ', 'μέλλοντος', 'ἔσεσθαι', 'ἁμαρτὼν', 'ἀδελφεοκτόνος', 'τε', 'οὐδὲν', 'δέον	{'B-PERSON': ['Πάντως', 'δὲ', 'τοῦ', 'μέλλοντος', 'ἔσεσθαι', 'ἁμαρτὼν', 'ἀδελφεοκτόνος', 'τε', 'οὐδὲν
Σμέρδις γὰρ δὴ ἦν ὁ μάγος τόν μοι ὁ δαίμων προέφαινε ἐν τῇ ὄψι ἐπαναστήσεσθαι .	B-PERSON O O O O O O O O O O O O O O O	4216	{'B-PERSON': ['Σμέρδις']}	{'B-PERSON': ['Σμέρδις']}	{'B-PERSON': ['Σμέρδις'], 'B-GOD': ['δαίμων']}	{'B-PERSON': ['Σμέρδις', 'μάγος', 'δαίμων']}
Τὸ μὲν δὴ ἔργον ἐξέργασταί μοι , καὶ Σμέρδιν τὸν Κύρου μηκέτι ὑμῖν ἐόντα λογίζεσθε ·	O O O O O O O O B-PERSON O B-PERSON O O O O O	4217	{'B-PERSON': ['Σμέρδιν', 'Κύρου']}	{'B-PERSON': ['Σμέρδις', 'Κύρος']}	{'B-PERSON': ['Σμέρδιν'], 'B-LOC': ['Κύρου']}	{'B-PERSON': ['Σμέρδιν'], 'B-ORG': ['Κύρου']}
οἱ δὲ ὑμῖν μάγοι κρατέουσι τῶν βασιληίων , τόν τε ἔλιπον ἐπίτροπον τῶν οἰκίων καὶ ὁ ἐκείνου ἀδελφεὸς Σμέρδις .	O O O O O O O O O O O O O O O O O O B-PERSON O	4218	{'B-LOC': ['βασιληίων'], 'B-PERSON': ['Σμέρδις']}	{'B-PERSON': ['Σμέρδις']}	{'B-PERSON': ['Σμέρδις']}	{'B-PERSON': ['Σμέρδις']}
Τὸν μέν νυν μάλιστα χρῆν ἐμέο αἰσχρὰ πρὸς τῶν μάγων πεπονθότος τιμωρέειν ἐμοί , οὗτος μὲν ἀνοσίῳ μόρῳ τετελεύτηκε ὑπὸ τῶν ἑωυτοῦ οἰκηιοτάτων ·	O O O O O O O O O O O O O O O O O O O O O O O O	4219	{'B-NORP': ['μάγων']}	{'B-PERSON': ['ἐμέο', 'ἐμοί', 'οὗτος']}	{'B-NORP': ['ἑωυτοῦ'], 'B-ORG': ['μάγων']}	{'B-PERSON': ['ἐμέο', 'οὗτος']}
τούτου δὲ μηκέτι ἐόντος , δεύτερα τῶν λοιπῶν ὑμῖν , ὦ Πέρσαι , γίνεταί μοι ἀναγκαιότατον ἐντέλλεσθαι τὰ θέλω μοι γενέσθαι τελευτῶν τὸν βίον .	O O O O O O O O O O O B-NORP O O O O O O O O O O O O O	4220	{'B-NORP': ['Πέρσαι']}	{'B-NORP': ['Πέρσαι']}	{'B-NORP': ['Πέρσαι']}	{'B-PERSON': ['Πέρσαι']}
Καὶ δὴ ὑμῖν τάδε ἐπισκήπτω θεοὺς τοὺς βασιληίους ἐπικαλέων , καὶ πᾶσι ὑμῖν καὶ μάλιστα Ἀχαιμενιδέων τοῖσι πα ρεοῦσι , μὴ περιιδεῖν τὴν ἡγεμονίην αὖτις ἐς Μήδους περιελθοῦσαν , ἀλλ' εἴτε δόλῳ ἔχουσι αὐτὴν κτησάμενοι , δόλῳ ἀπαιρεθῆναι ὑπὸ ὑμέων , εἴτε καὶ σθένεΐ τεῳ κατεργασάμενοι , σθένεϊ κατὰ τὸ καρτερὸν ἀνασώσασθαι .	O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O	4221	{'B-GOD': ['θεοὺς'], 'B-NORP': ['Ἀχαιμενιδέων'], 'B-NORP': ['Μήδους']}	{'B-GOD': ['θεοὺς'], 'B-PERSON': ['Ἀχαιμενιδέων'], 'B-LOC': ['Μήδους']}	{'B-GOD': ['θεοὺς'], 'B-NORP': ['Ἀχαιμενιδέων'], 'B-LOC': ['Μήδους']}	{'B-GOD': ['θεοὺς'], 'B-LOC': ['Μήδους'], 'B-LOC': ['Ἀχαιμενιδέων'], 'B-LOC': ['Ἑλλάς']}
Καὶ ταῦτα μὲν ποιεῦσι ὑμῖν γῆ τε καρπὸν ἐκφέροι καὶ γυναῖκές τε καὶ ποῖμναι τίκτοιεν , ἐοῦσι ἐς τὸν ἅπαντα χρόνον ἐλευθέροισι ·	O O O O O O O O O O O O O O O O O O O O O O O	4222		{'B-GOD': ['χρόνον']}	{}	{'B-LOC': ['ἐοῦσι', 'ἐς'], 'B-PERSON': ['ὑμῖν']}
μὴ ἀνασωσαμένοισι δὲ τὴν ἀρχὴν μηδ ' ἐπιχειρήσασι [ ἀνασῴζειν ] τὰ ἐναντία τούτοισι ἀρῶμαι ὑμῖν γενέσθαι , καὶ πρὸς ἔτι τούτοισι τὸ τέλος Περσέων ἑκάστῳ ἐπιγενέσθαι οἷον ἐμοὶ ἐπιγέγονε .	O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O	4223	{'B-NORP': ['Περσέων']}	{'B-PERP': ['Περσέων']}	{'B-NORP': ['Περσέων']}	{'B-LOC': ['Ἕλληνες'], 'B-PERSON': ['ἐμοί', 'ὑμῖν']}
« Ἅμα τε εἴπας ταῦτα ὁ Καμβύσης ἀπέκλαιε πᾶσαν τὴν ἑωυτοῦ πρῆξιν .	O O O O O O B-PERSON O O O O O O	4224	{'B-PERSON': ['Καμβύσης']}	{'B-PERSON': ['Καμβύσης']}	{'B-PERSON': ['Καμβύσης']}	{'B-PERSON': ['Καμβύσης']}
Πέρσαι δὲ ὡς τὸν βασιλέα εἶδον ἀνακλαύσαντα , πάντες τά τε ἐσθῆτος ἐχόμενα εἶχον , ταῦτα κατηρείκοντο καὶ οἰμωγῇ ἀφθόνῳ διεχρέωντο .	B-NORP O O O O O O O O O O O O O O O O O O O O O	4225	{'B-NORP': ['Πέρσαι']}	{'B-NORP': ['Πέρσαι']}	{'B-NORP': ['Πέρσαι']}	{'B-PERSON': ['Πέρσαι'], 'B-NORP': ['Πέρσαι'], 'B-ORG': ['ἀνακλαύσαντα'], 'B-LOC': ['ἀνακλαύσαντα'], 'B-GOD': [], 'B-WORK
Μετὰ δὲ ταῦτα ὡς ἐσφακέλισέ τε τὸ ὀστέον καὶ ὁ μηρὸς τάχιστα ἐσάπη , ἀπήνεικε Καμβύσην τὸν Κύρου , βασιλεύσαντα μὲν τὰ πάντα ἑπτὰ ἔτεα καὶ πέντε μῆνας , ἄπαιδα δὲ τὸ παράπαν ἐόντα ἔρσενος καὶ θήλεος γόνου .	O O O O O O O O O O O O O O O B-PERSON O B-PERSON O O O O O O O O O O O O O O O O O O O O O	4226	{'B-PERSON': ['Καμβύσην', 'Κύρου']}	{'B-PERSON': ['Καμβύσην', 'Κύρου']}	{'B-PERSON': ['Καμβύσην', 'Κύρου']}	{'B-PERSON': ['Καμβύσης', 'Κύρος'], 'B-LOC': ['Ἑλλάς']}
Περσέων δὲ τοῖσι παρεοῦσι ἀπιστίη πολλὴ ὑπεκέχυτο τοὺς μάγους ἔχειν τὰ πρήγματα , ἀλλ' ἠπιστέατο ἐπὶ διαβολῇ εἰπεῖν Καμβύσην τὰ εἶπε περὶ τοῦ Σμέρδιος θανάτου , ἵνα οἱ ἐκπολεμωθῇ πᾶν τὸ Περσικόν .	B-NORP O O O O O O O O O O O O O O O O O B-PERSON O O O O B-PERSON O O O O O O O B-NORP O	4227	{'B-NORP': ['Περσέων'], 'B-PERSON': ['Καμβύσην', 'Σμέρδιος'], 'B-NORP': ['Περσικόν']}	{'B-PERSON': ['Καμβύσην', 'Σμέρδιος'], 'B-NORP': ['Περσέων']}	{'B-NORP': ['Περσέων', 'Περσικόν'], 'B-PERSON': ['Καμβύσην'], 'B-LOC': ['Σμέρδιος']}	{'B-PERSON': ['Περσέων', 'Καμβύσην'], 'B-LOC': ['Περσικόν']}
Οὗτοι μέν νυν ἠπιστέατο Σμέρδιν τὸν Κύρου βασιλέα ἐνεστεῶτα ·	O O O O B-PERSON O B-PERSON O O O	4228	{'B-PERSON': ['Σμέρδιν', 'Κύρου']}	{'B-PERSON': ['Σμέρδιν', 'Κύρου']}	{'B-PERSON': ['Κύρου'], 'B-ORG': ['Σμέρδιν']}	{'B-PERSON': ['Σμέρδιν', 'Κύρου']}
δεινῶς γὰρ καὶ ὁ Πρηξάσπης ἔξαρνος ἦν μὴ μὲν ἀποκτεῖναι Σμέρδιν ·	O O O O B-PERSON O O O O O B-PERSON O	4229	{'B-PERSON': ['Πρηξάσπης', 'Σμέρδιν']}	{'B-PERSON': ['Πρηξάσπης', 'Σμέρδιν']}	{'B-PERSON': ['Πρηξάσπης'], 'B-PERSON': ['Σμέρδιν']}	{'B-PERSON': ['Πρηξάσπης', 'Σμέρδιν']}
οὐ γὰρ ἦν οἱ ἀσφαλὲς Καμβύσεω τετελευτηκότος φάναι τὸν Κύρου υἱὸν ἀπολωλεκέναι αὐτοχειρίῃ.	O O O O O B-PERSON O O O B-PERSON O O O	4230	{'B-PERSON': ['Καμβύσεω', 'Κύρου']}	{'B-PERSON': ['Καμβύσεω', 'Κύρου']}	{'B-ORG': ['Καμβύσεω'], 'B-PERSON': ['Κύρου']}	{'B-PERSON': ['Καμβύσεω', 'Κύρου υἱός']}
Ὁ δὲ δὴ μάγος τελευτήσαντος Καμβύσεω ἀδέως ἐβασίλευσε , ἐπιβατεύων τοῦ ὁμωνύμου Σμέρδιος τοῦ Κύρου , μῆνας ἑπτὰ τοὺς ἐπιλοίπους Καμβύσῃ ἐς τὰ ὀκτὼ ἔτεα τῆς πληρώσιος ·	O O O O O B-PERSON O O O O O O B-PERSON O B-PERSON O O O O O B-PERSON O O O O O O O	4231	{'B-PERSON': ['Καμβύσεω', 'Σμέρδιος', 'Κύρου', 'Καμβύσῃ']}	{'B-PERSON': ['Καμβύσεω', 'Σμέρδιος', 'Κύρου']}	{'B-PERSON': ['Καμβύσεω', 'Σμέρδιος', 'Κύρου'], 'B-NORP': ['Καμβύσῃ']}	{'B-PERSON': ['Καμβύσης', 'Σμέρδιος'], 'B-LOC': ['Ἑλλάς']}
ἐν τοῖσι ἀπεδέξατο ἐς τοὺς ὑπηκόους πάντας εὐεργεσίας μεγάλας , ὥστε ἀποθανόντος αὐτοῦ πόθον ἔχειν πάντας τοὺς ἐν τῇ Ἀσίῃ , πάρεξ αὐτῶν Περσέων ·	O O O O O O O O O O O O O O O O O O O B-LOC O O O B-NORP O	4232	{'B-LOC': ['Ἀσίῃ'], 'B-NORP': ['Περσέων']}	{'B-LOC': ['Ἀσίῃ'], 'B-NORP': ['Περσέων']}	{'B-LOC': ['Ἀσίῃ'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['ἀπεδέξατο', 'αὐτοῦ'], 'B-LOC': ['Ἀσίῃ']}
διαπέμψας γὰρ ὁ μάγος ἐς πᾶν ἔθνος τῶν ἦρχε προεῖπε ἀτελείην εἶναι στρατηίης καὶ φόρου ἐπ' ἔτεα τρία .	O O O O O O O O O O O O O O O O O O O	4233	{'B-PERSON': ['μάγος']}	{'B-NORP': ['ἔθνος']}	{'B-NORP': ['ἔθνος']}	{'B-PERSON': ['μάγος'], 'B-NORP': ['Ἕλληνες']}
Προεῖπε μὲν δὴ ταῦτα αὐτίκα ἐνιστάμενος ἐς τὴν ἀρχήν , ὀγδόῳ δὲ μηνὶ ἐγένετο κατάδηλος τρόπῳ τοιῷδε .	O O O O O O O O O O O O O O O O O O	4234	O	{}	{}	{'B-PERSON': ['Προεῖπε', 'αὐτίκα', 'ἐνιστάμενος', 'ἐς', 'τὴν', 'ἀρχήν', 'ὀγδόῳ', 'μηνὶ', 'ἐγένετο', '
Ὀτάνης ἦν Φαρνάσπεω μὲν παῖς , γένεϊ δὲ καὶ χρήμασι ὅμοιος τῷ πρώτῳ Περσέων .	B-PERSON O B-PERSON O O O O O O O O O O B-NORP O	4235	{'B-PERSON': ['Ὀτάνης', 'Φαρνάσπεω'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Ὀτάνης', 'Φαρνάσπεω']}	{'B-PERSON': ['Ὀτάνης', 'Φαρνάσπεω'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Ὀτάνης', 'Φαρνάσπεω']}
Οὗτος ὁ Ὀτάνης πρῶτος ὑπώπτευσε τὸν μάγον ὡς οὐκ εἴη ὁ Κύρου Σμέρδις ἀλλ' ὅς περ ἦν , τῇδε συμβαλόμενος , ὅτι τε οὐκ ἐξεφοίτα ἐκ τῆς ἀκροπόλιος καὶ ὅτι οὐκ ἐκάλεε ἐς ὄψιν ἑωυτῷ οὐδένα τῶν λογίμων Περσέων .	O O B-PERSON O O O O O O O O B-PERSON B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O	4236	{'B-PERSON': ['Ὀτάνης', 'Κύρου', 'Σμέρδις'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Ὀτάνης', 'Κύρου', 'Σμέρδις'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Ὀτάνης', 'Σμέρδις'], 'B-NORP': ['Περσέων'], 'B-LOC': ['ἀκροπόλιος']}	{'B-PERSON': ['Ὀτάνης', 'Κύρου'], 'B-LOC': ['ἀκροπόλιος'], 'B-ORG': ['Πέρσαι']}
Ὑποπτεύσας δέ μιν ἐποίεε τάδε .	O O O O O O	4237		{}	{}	{'B-PERSON': ['Ὑποπτεύσας', 'δὲ', 'μιν', 'ἐποίεε', 'τάδε']}
Ἔσχε αὐτοῦ Καμβύσης θυγατέρα , τῇ οὔνομα ἦν Φαιδύμη ·	O O B-PERSON O O O O O B-PERSON O	4238	{'B-PERSON': ['Καμβύσης', 'Φαιδύμη']}	{'B-PERSON': ['Καμβύσης', 'Φαιδύμη']}	{'B-PERSON': ['Καμβύσης', 'Φαιδύμη']}	{'B-PERSON': ['Καμβύσης', 'Φαιδύμη']}
τὴν αὐτὴν δὴ ταύτην εἶχε τότε ὁ μάγος καὶ ταύτῃ τε συνοίκεε καὶ τῇσι ἄλλῃσι πάσῃσι τῇσι τοῦ Καμβύσεω γυναιξί .	O O O O O O O O O O O O O O O O O O B-PERSON O O	4239	{'B-PERSON': ['Καμβύσεω']}	{'B-PERSON': ['Καμβύσεω']}	{'B-ORG': ['Καμβύσεω']}	{'B-LOC': ['Καμβύσεω'], 'B-PERSON': ['μάγος']}
Πέμπων δὴ ὦν ὁ Ὀτάνης παρὰ ταύτην τὴν θυγατέρα ἐπυνθάνετο παρ' ὅτεῳ ἀνθρώπων κοιμῷτο , εἴτε μετὰ Σμέρδιος τοῦ Κύρου εἴτε μετὰ ἄλλου τεο .	O O O O B-PERSON O O O O O O O O O O O O B-PERSON O B-PERSON O O O O O	4240	{'B-PERSON': ['Ὀτάνης', 'Σμέρδιος', 'Κύρου']}	{'B-PERSON': ['Ὀτάνης', 'Σμέρδιος', 'Κύρου']}	{'B-PERSON': ['Ὀτάνης'], 'B-LOC': ['Σμέρδιος', 'Κύρου']}	{'B-PERSON': ['Ὀτάνης', 'Σμέρδιος'], 'B-LOC': ['Κύρου']}
Ἡ δέ οἱ ἀντέπεμπε φαμένη οὐ γινώσκειν ·	O O O O O O O O	4241	{}	{}	{}	{'B-PERSON': ['Ἡ', 'οἱ']}
οὔτε γὰρ τὸν Κύρου Σμέρδιν ἰδέσθαι οὐδαμὰ οὔτε ὅστις εἴη ὁ συνοικέων αὐτῇ εἰδέναι .	O O O B-PERSON B-PERSON O O O O O O O O O O	4242	{'B-PERSON': ['Κύρου', 'Σμέρδιν']}	{'B-PERSON': ['Κύρου', 'Σμέρδιν']}	{'B-PERSON': ['Κύρου', 'Σμέρδιν']}	{'B-PERSON': ['Κύρου', 'Σμέρδιν'], 'B-LOC': ['αὐτῇ']}
Ἔπεμπε δεύτερα ὁ Ὀτάνης λέγων ·	O O O B-PERSON O O	4243	{'B-PERSON': ['Ὀτάνης']}	{'B-PERSON': ['Ὀτάνης']}	{'B-PERSON': ['Ὀτάνης']}	{'B-PERSON': ['Ὀτάνης']}
» Εἰ μὴ αὐτὴ Σμέρδιν τὸν Κύρου γινώσκεις , σὺ δὲ παρὰ Ἀτόσσης πύθεο ὅτεῳ τούτῳ συνοικέει αὐτή τε ἐκείνη καὶ σύ ·	O O O O B-PERSON O B-PERSON O O O O O B-PERSON O O O O O O O O O O	4244	{'B-PERSON': ['Σμέρδιν', 'Κύρου', 'Ἀτόσσης']}	{'B-PERSON': ['Σμέρδιν', 'Κύρου', 'Ἀτόσσης']}	{'B-PERSON': ['Σμέρδιν', 'Κύρου', 'Ἀτόσσης']}	{'B-PERSON': ['Σμέρδιν', 'Κύρου', 'Ἀτόσσης']}
πάντως γὰρ δή κου τόν γε ἑωυτῆς ἀδελφεὸν γινώσκει « .	O O O O O O O O O O O	4245	{}	{}	{}	{'B-PERSON': ['ἑωυτῆς', 'ἀδελφεὸν']}
Ἀντιπέμπει πρὸς ταῦτα ἡ θυγάτηρ .	O O O O O O	4246	{'B-PERSON': ['θυγάτηρ']}	{'B-PERSON': ['Ἀντιπέμπει']}	{}	{'B-PERSON': ['ἡ θυγάτηρ']}
» Οὔτε Ἀτόσσῃ δύναμαι ἐς λόγους ἐλθεῖν οὔτε ἄλλην οὐδεμίαν ἰδέσθαι τῶν συγκατημένων γυναικῶν ·	O O B-PERSON O O O O O O O O O O O O	4247	{'B-PERSON': ['Ἀτόσσῃ']}	{'B-PERSON': ['Ἀτόσσῃ']}	{'B-PERSON': ['Ἀτόσσῃ']}	{'B-PERSON': ['Ἀτόσσῃ']}
ἐπείτε γὰρ τάχιστα οὗτος ὥνθρωπος , ὅστις κοτέ ἐστι , παρέλαβε τὴν βασιληίην , διέσπειρε ἡμέας ἄλλην ἄλλῃ τάξας .	O O O O O O O O O O O O O O O O O O O O	4248	{'B-PERSON': ['οὗτος']}	{'B-PERSON': ['ὥνθρωπος']}	{'B-PERSON': ['ὥνθρωπος'], 'B-ORG': ['βασιληίην']}	{'B-PERSON': ['ὅστις', 'οὗτος'], 'B-LOC': ['ἡμέας']}
« Ἀκούοντι δὲ ταῦτα τῷ Ὀτάνῃ μᾶλλον κατεφαίνετο τὸ πρῆγμα .	O O O O O B-PERSON O O O O O	4249	{'B-PERSON': ['Ὀτάνῃ']}	{'B-PERSON': ['Ὀτάνῃ']}	{'B-PERSON': ['Ὀτάνῃ']}	{'B-PERSON': ['Ἀκούοντι', 'Ὀτάνῃ']}
Τρίτην δὲ ἀγγελίην ἐσπέμπει παρ' αὐτὴν λέγουσαν ταῦτα ·	O O O O O O O O O	4250	{}	{}	{}	{'B-PERSON': ['Τρίτην', 'αὐτὴν']}
» Ὦ θύγατερ , δεῖ σε γεγονυῖαν εὖ κίνδυνον ἀναλαβέσθαι τὸν ἂν ὁ πατὴρ ὑποδύνειν κελεύῃ ·	O O O O O O O O O O O O O O O O O	4251	{'B-PERSON': ['θύγατερ', 'πατὴρ']}	{'B-PERSON': ['πατὴρ']}	{}	{'B-PERSON': ['θύγατερ', 'πατὴρ']}
εἰ γὰρ δὴ μή ἐστι ὁ Κύρου Σμέρδις ἀλλὰ τὸν καταδοκέω ἐγώ , οὔτοι μιν σοί τε συγκοιμώμενον καὶ τὸ Περσέων κράτος ἔχοντα δεῖ χαίροντα ἀπαλλάσσειν , ἀλλὰ δοῦναι δίκην .	O O O O O O B-PERSON B-PERSON O O O O O O O O O O O O B-NORP O O O O O O O O O O	4252	{'B-PERSON': ['Κύρου', 'Σμέρδις'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Κύρου', 'Σμέρδις'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Κύρου', 'Σμέρδις'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Κύρου', 'Σμέρδις'], 'B-ORG': ['Περσέων']}
Νῦν ὦν ποίησον τάδε ·	O O O O O	4253	{}	{}	{}	{'B-LOC': ['Νῦν', 'ὦν']}
ἐπεὰν σοὶ συνεύδῃ καὶ μάθῃς αὐτὸν κατυπνωμένον , ἄφασον αὐτοῦ τὰ ὦτα .	O O O O O O O O O O O O O	4254	{'O': ['ἐπεὰν', 'σοὶ', 'συνεύδῃ', 'καὶ', 'μάθῃς', 'αὐτὸν', 'κατυπνωμένον', ',', 'ἄφασον', 'αὐ	{}	{}	{'B-PERSON': ['ἄφασον', 'σοὶ']}
Καὶ ἢν μὲν φαίνηται ἔχων ὦτα , νόμιζε σεωυτὴν Σμέρδι τῷ Κύρου συνοικέειν , ἢν δὲ μὴ ἔχων , σὺ δὲ τῷ μάγῳ Σμέρδι .	O O O O O O O O O B-PERSON O B-PERSON O O O O O O O O O O O B-PERSON O	4255	{'B-PERSON': ['Σμέρδι', 'Κύρου', 'Σμέρδι']}	{'B-PERSON': ['Σμέρδι', 'Κύρου', 'Σμέρδι']}	{'B-PERSON': ['Σμέρδι', 'Σμέρδι'], 'B-ORG': ['Κύρου']}	{'B-PERSON': ['Σμέρδι', 'Κύρου', 'Σμέρδι']}
« Ἀντιπέμπει πρὸς ταῦτα ἡ Φαιδύμη φαμένη κινδυνεύσειν μεγάλως , ἢν ποιῇ ταῦτα ·	O O O O O B-PERSON O O O O O O O O	4256	Οὐδὲν πρὸς τὴν ἀνάλυσιν τῆς περιόδου εὑρίσκεται ἐν τοῖς κρατουμένοις εἴδεσιν.	{'B-PERSON': ['Φαιδύμη']}	{'B-PERSON': ['Φαιδύμη']}	{'B-PERSON': ['Φαιδύμη']}
εἰ γὰρ δὴ μὴ τυγχάνει τὰ ὦτα ἔχων , ἐπίλαμπτος δὲ ἀφάσσουσα ἔσται , εὖ εἰδέναι ὡς ἀϊστώσει μιν ·	O O O O O O O O O O O O O O O O O O O O	4257	{}	{}	{}	{'B-PERSON': ['εἰ γὰρ δὴ μὴ τυγχάνει τὰ ὦτα ἔχων', 'ἐπίλαμπτος δὲ ἀφάσσουσα ἔσται', 'εὖ εἰδέναι ὡς ἀ
ὅμως μέντοι ποιήσειν ταῦτα .	O O O O O	4258	{}	{}	{}	{'B-PERSON': ['ποιήσειν']}
Ἡ μὲν δὴ ὑπεδέξατο ταῦτα τῷ πατρὶ κατεργάσεσθαι , τοῦ δὲ μάγου τούτου τοῦ Σμέρδιος Κῦρος ὁ Καμβύσεω ἄρχων τὰ ὦτα ἀπέταμε ἐπ' αἰτίῃ δή τινι οὐ σμικρῇ.	O O O O O O O O O O O O O O B-PERSON B-PERSON O B-PERSON O O O O O O O O O O	4259	{'B-PERSON': ['Σμέρδιος', 'Κῦρος', 'Καμβύσεω']}	{'B-PERSON': ['Κῦρος', 'Σμέρδιος', 'Καμβύσεω']}	{'B-PERSON': ['Κῦρος', 'Καμβύσεω'], 'B-GOD': ['Σμέρδιος']}	{'B-PERSON': ['Κῦρος', 'Καμβύσεω'], 'B-LOC': ['Ἀσία']}
Ἡ ὦν δὴ Φαιδύμη αὕτη , ἡ τοῦ Ὀτάνεω θυγάτηρ , πάντα ἐπιτελέουσα τὰ ὑπεδέξατο τῷ πατρί , ἐπείτε αὐτῆς μέρος ἐγίνετο τῆς ἀπίξιος παρὰ τὸν μάγον ( ἐν περιτροπῇ γὰρ δὴ αἱ γυναῖκες φοιτῶσι τοῖσι Πέρσῃσι ) , ἐλθοῦσα παρ' αὐτὸν ηὗδε , ὑπνωμένου δὲ καρτερῶς τοῦ μάγου ἤφασε τὰ ὦτα .	O O O B-PERSON O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O	4260	{'B-PERSON': ['Φαιδύμη', 'Ὀτάνεω'], 'B-NORP': ['Πέρσῃσι']}	{'B-PERSON': ['Φαιδύμη', 'Ὀτάνεω', 'πατρί', 'μάγον', 'αὐτῆς', 'αὐτὸν', 'μάγου'], 'B-ORG': ['Πέρσῃσι']}	{'B-PERSON': ['Φαιδύμη', 'Ὀτάνεω'], 'B-NORP': ['Πέρσῃσι']}	{'B-PERSON': ['Φαιδύμη', 'Ὀτάνεω'], 'B-LOC': ['Πέρσῃσι']}
Μαθοῦσα δὲ οὐ χαλεπῶς ἀλλ' εὐπετέως οὐκ ἔχοντα τὸν ἄνδρα ὦτα , ὡς ἡμέρη τάχιστα ἐγεγόνεε , πέμψασα ἐσήμηνε τῷ πατρὶ τὰ γενόμενα .	O O O O O O O O O O O O O O O O O O O O O O O O	4261	Πρότασις: Μαθοῦσα δὲ οὐ χαλεπῶς ἀλλ' εὐπετέως οὐκ ἔχοντα τὸν ἄνδρα ὦτα , ὡς ἡμέρη τάχιστα	{'B-PERSON': ['ἄνδρα', 'πατρὶ']}	{'B-PERSON': ['ἄνδρα', 'πατρὶ']}	{'B-PERSON': ['οὐχαλεπῶς', 'ἡμέρη', 'πατρὶ']}
