sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
Τὸ μὲν δὴ τεῖχος τοῖσι Φωκαιεῦσι τρόπῳ τοιῷδε ἐξεποιήθη .	O O O O O B-NORP O O O O	3542	{'B-LOC': ['Φωκαιεῦσι']}	{'B-NORP': ['Φωκαιεῦσι']}	{'B-NORP': ['Φωκαιεῦσι']}	{'B-GOD': []}
Ὁ δὲ Ἅρπαγος ὡς ἐπήλασε τὴν στρατιήν , ἐπολιόρκεε αὐτούς , προϊσχόμενος ἔπεα ὥς οἱ καταχρᾷ εἰ βούλονται Φωκαιέες προμαχεῶνα ἕνα μοῦνον τοῦ τείχεος ἐρεῖψαι καὶ οἴκημα ἓν κατιρῶσαι .	O O B-PERSON O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O	3543	{'B-PERSON': ['Ἅρπαγος'], 'B-NORP': ['Φωκαιέες']}	{'B-PERSON': ['Ἅρπαγος'], 'B-LOC': ['Φωκαιέες']}	{'B-PERSON': ['Ἅρπαγος'], 'B-NORP': ['Φωκαιέες']}	{'B-GOD': [], 'LOC': ['Φωκαιέες'], 'GOD': [], 'ORG': [], 'NORP': ['Φωκαιέες'], 'WORK': [], 'EVENT': [], 'PERSON': ['Ἅρπαγος'], 'LANGUAGE': []}
Οἱ δὲ Φωκαιέες περιημεκτέοντες τῇ δουλοσύνῃ ἔφασαν θέλειν βουλεύσασθαι ἡμέρην μίαν καὶ ἔπειτα ὑποκρινέεσθαι ·	O O B-NORP O O O O O O O O O O O O	3544	{'B-NORP': ['Φωκαιέες']}	{'B-NORP': ['Φωκαιέες']}	{'B-NORP': ['Φωκαιέες']}	{'B-GOD': [], 'LOC': ['Φωκαιέες'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
ἐν ᾧ δὲ βουλεύονται αὐτοί , ἀπαγαγεῖν ἐκεῖνον ἐκέλευον τὴν στρατιὴν ἀπὸ τοῦ τείχεος .	O O O O O O O O O O O O O O O	3545	{}	{'O': No answer as per your request}	{}	{'B-GOD': [], 'LOC': ['ἐκεῖνον', 'τὸ τείχος'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['αὐτοί'], 'LANGUAGE': []}
Ὁ δὲ Ἅρπαγος ἔφη εἰδέναι μὲν εὖ τὰ ἐκεῖνοι μέλλοιεν ποιέειν , ὅμως δέ σφι παριέναι βουλεύσασθαι .	O O B-PERSON O O O O O O O O O O O O O O O	3546	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['Ἅρπαγος']}	{'B-GOD': ['Ἅρπαγος']}
Ἐν ᾧ ὦν ὁ Ἅρπαγος ἀπὸ τοῦ τείχεος ἀπήγαγε τὴν στρατιήν , οἱ Φωκαιέες ἐν τούτῳ κατασπάσαντες τὰς πεντηκοντέρους , ἐσθέμενοι τέκνα καὶ γυναῖκας καὶ ἔπιπλα πάντα , πρὸς δὲ καὶ τὰ ἀγάλματα τὰ ἐκ τῶν ἱρῶν καὶ τὰ ἄλλα ἀναθήματα , χωρὶς ὅ τι χαλκὸς ἢ λίθος ἢ γραφὴ ἦν , τὰ δὲ ἄλλα πάντα ἐσθέντες καὶ αὐτοὶ ἐσβάντες ἔπλεον ἐπὶ Χίου ·	O O O O B-PERSON O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O	3547	{'B-PERSON': ['Ἅρπαγος'], 'B-NORP': ['Φωκαιέες'], 'B-LOC': ['Χίου']}	{'B-LOC': ['Φωκαιέες', 'Χίου'], 'B-PERSON': ['Ἅρπαγος']}	{'NORP': ['Φωκαιέες'], 'LOC': ['Χίου'], 'GOD': ['Ἅρπαγος']}	{'B-GOD': [], 'B-LOC': ['Χίος'], 'B-GOD': [], 'B-ORG': [], 'B-NORP': ['Φωκαιέες'], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': ['Ἅρπαγ
τὴν δὲ Φώκαιαν ἐρημωθεῖσαν ἀνδρῶν ἔσχον οἱ Πέρσαι .	O O B-LOC O O O O B-NORP O	3548	{'B-LOC': ['Φώκαιαν'], 'B-NORP': ['Πέρσαι']}	{'B-LOC': ['Φώκαιαν'], 'B-NORP': ['Πέρσαι']}	{'LOC': ['Φώκαιαν'], 'NORP': ['Πέρσαι']}	{'B-GOD': [], 'LOC': ['Φώκαιαν'], 'GOD': [], 'ORG': [], 'NORP': ['Πέρσαι'], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
Οἱ δὲ Φωκαιέες , ἐπείτε σφι Χῖοι τὰς νήσους τὰς Οἰνούσσας καλεομένας οὐκ ἐβούλοντο ὠνεομένοισι πωλέειν , δειμαίνοντες μὴ αἱ μὲν ἐμπόριον γένωνται , ἡ δὲ αὐτῶν νῆσος ἀποκληισθῇ τούτου εἵνεκα , πρὸς ταῦτα οἱ Φωκαιέες ἐστέλλοντο ἐς Κύρνον ·	O O B-NORP O O O B-NORP O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O O B-LOC O	3549	{'B-NORP': ['Φωκαιέες', 'Φωκαιέες'], 'B-LOC': ['Χῖοι', 'Οἰνούσσας', 'Κύρνον']}	{'B-LOC': ['Φωκαιέες', 'Χῖοι', 'Οἰνούσσας', 'Κύρνον']}	{'NORP': ['Φωκαιέες', 'Χῖοι'], 'LOC': ['Οἰνούσσας', 'Κύρνον']}	{'B-GOD': [], 'LOC': ['Φωκαιέες', 'Χῖοι', 'Οἰνούσσας', 'Κύρνον'], 'GOD': [], 'ORG': [], 'NORP': ['Φωκαιέες', 'Χῖοι'], 'WORK':
ἐν γὰρ τῇ Κύρνῳ εἴκοσι ἔτεσι πρότερον τούτων ἐκ θεοπροπίου ἐνεκτήσαντο πόλιν , τῇ οὔνομα ἦν Ἀλαλίη .	O O O B-LOC O O O O O O O O O O O O B-LOC O	3550	{'B-LOC': ['Κύρνῳ', 'Ἀλαλίη'], 'B-EVENT': ['θεοπροπίου']}	{'B-LOC': ['Κύρνῳ', 'Ἀλαλίη']}	{'LOC': ['Κύρνῳ', 'πόλιν'], 'PERSON': ['Ἀλαλίη']}	{'B-GOD': ['θεοπροπίου']}
Ἀργανθώνιος δὲ τηνικαῦτα ἤδη ἐτετελευτήκεε .	B-PERSON O O O O O	3551	{'B-PERSON': ['Ἀργανθώνιος']}	{'B-PERSON': ['Ἀργανθώνιος']}	{'B-PERSON': ['Ἀργανθώνιος']}	{'B-PERSON': ['Ἀργανθώνιος']}
Στελλόμενοι δὲ ἐπὶ τὴν Κύρνον , πρῶτα καταπλώσαντες ἐς τὴν Φώκαιαν κατεφόνευσαν τῶν Περσέων τὴν φυλακήν , ἣ ἐφρούρεε παραδεξαμένη παρὰ Ἁρπάγου τὴν πόλιν , μετὰ δέ , ὡς τοῦτό σφι ἐξέργαστο , ἐποιήσαντο ἰσχυρὰς κατάρας τῷ ὑπολειπομένῳ ἑωυτῶν τοῦ στόλου ·	O O O O B-LOC O O O O O B-LOC O O B-NORP O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O	3552	{'LOC': ['Κύρνον', 'Φώκαιαν'], 'NORP': ['Περσέων'], 'PERSON': ['Ἁρπάγου']}	{'B-LOC': ['Κύρνον', 'Φώκαιαν'], 'B-NORP': ['Περσέων'], 'B-PERSON': ['Ἁρπάγου']}	{'LOC': ['Κύρνον', 'Φώκαιαν'], 'NORP': ['Περσέων'], 'PERSON': ['Ἁρπάγου']}	{'B-GOD': [], 'LOC': ['Κύρνον', 'Φώκαιαν'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['Ἁρπάγου'], 'LANGUAGE': []}
πρὸς δὲ ταύτῃσι καὶ μύδρον σιδήρεον κατεπόντωσαν καὶ ὤμοσαν μὴ πρὶν ἐς Φώκαιαν ἥξειν πρὶν ἢ τὸν μύδρον τοῦτον ἀναφανῆναι .	O O O O O O O O O O O O B-LOC O O O O O O O O	3553	{'B-LOC': ['Φώκαιαν']}	{'B-LOC': ['Φώκαιαν']}	{'LOC': ['Φώκαιαν']}	{'B-GOD': [], 'LOC': ['Φώκαιαν'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
Στελλομένων δὲ αὐτῶν ἐπὶ τὴν Κύρνον ὑπερημίσεας τῶν ἀστῶν ἔλαβε πόθος τε καὶ οἶκτος τῆς πόλιος καὶ τῶν ἠθέων τῆς χώρης , ψευδόρκιοι δὲ γενόμενοι ἀπέπλεον ὀπίσω ἐς τὴν Φώκαιαν .	O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O B-LOC O	3554	{'B-LOC': ['Κύρνον', 'Φώκαιαν']}	{'B-LOC': ['Κύρνος', 'Φώκαιαν']}	{'LOC': ['Κύρνον', 'πόλιος', 'χώρης', 'Φώκαιαν']}	{'B-GOD': ['ἠθέων']}
Οἳ δὲ αὐτῶν τὸ ὅρκιον ἐφύλασσον , ἀερθέντες ἐκ τῶν Οἰνουσσέων ἔπλεον .	O O O O O O O O O O B-NORP O O	3555	{'B-LOC': ['Οἰνουσσέων']}	{'B-LOC': ['Οἰνουσσέων']}	{'LOC': ['Οἰνουσσέων']}	{'B-GOD': ['Οἰνουσσέων']}
Ἐπείτε δὲ ἐς τὴν Κύρνον ἀπίκοντο , οἴκεον κοινῇ μετὰ τῶν πρότερον ἀπικομένων ἐπ' ἔτεα πέντε καὶ ἱρὰ ἐνιδρύσαντο .	O O O O B-LOC O O O O O O O O O O O O O O O	3556	{'B-LOC': ['Κύρνον']}	{'B-LOC': ['Κύρνος']}	{'LOC': ['Κύρνον']}	{'B-GOD': ['Ἑστία']}
Καὶ ἦγον γὰρ δὴ καὶ ἔφερον τοὺς περιοίκους ἅπαντας , στρατεύονται ὦν ἐπ' αὐτοὺς κοινῷ λόγῳ χρησάμενοι Τυρσηνοὶ καὶ Καρχηδόνιοι νηυσὶ ἑκάτεροι ἑξήκοντα .	O O O O O O O O O O O O O O O O O B-NORP O B-NORP O O O O	3557	{'B-NORP': ['Τυρσηνοὶ', 'Καρχηδόνιοι']}	{'B-NORP': ['Τυρσηνοὶ', 'Καρχηδόνιοι']}	{'NORP': ['Τυρσηνοὶ', 'Καρχηδόνιοι']}	{'B-GOD': [], 'LOC': ['Καὶ', 'ἀπ' , 'ἐπ' , 'ἀὐτοὺς'], 'GOD': [], 'ORG': [], 'NORP': ['Τυρσηνοὶ', 'Καρχηδόνιοι'],
Οἱ δὲ Φωκαιέες πληρώσαντες καὶ αὐτοὶ τὰ πλοῖα , ἐόντα ἀριθμὸν ἑξήκοντα , ἀντίαζον ἐς τὸ Σαρδόνιον καλεόμενον πέλαγος .	O O B-NORP O O O O O O O O O O O O O B-LOC O O O	3558	{'B-NORP': ['Φωκαιέες'], 'B-LOC': ['Σαρδόνιον']}	{'B-LOC': ['Σαρδόνιον'], 'B-NORP': ['Φωκαιέες']}	{'B-NORP': ['Φωκαιέες'], 'B-LOC': ['Σαρδόνιον']}	{'B-GOD': [], 'B-LOC': ['Φωκαιέες', 'Σαρδόνιον'], 'B-GOD': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': [], '
Συμμισγόντων δὲ τῇ ναυμαχίῃ Καδμείη τις νίκη τοῖσι Φωκαιεῦσι ἐγένετο ·	O O O O O O O O B-NORP O O	3559	{'B-EVENT': ['ναυμαχίῃ'], 'B-PERSON': ['Καδμείη'], 'B-NORP': ['Φωκαιεῦσι']}	{'B-LOC': ['Καδμείη'], 'B-NORP': ['Φωκαιεῦσι']}	{'EVENT': ['ναυμαχίῃ'], 'NORP': ['Φωκαιεῦσι']}	{'B-GOD': ['Φωκαιεῦσι']}
αἱ μὲν γὰρ τεσσεράκοντά σφι νέες διεφθάρησαν , αἱ δὲ εἴκοσι αἱ περιεοῦσαι ἦσαν ἄχρηστοι ·	O O O O O O O O O O O O O O O O	3560	{}	{'B-O': No output as per your request}	{}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['Ἑλληνικά']}
ἀπεστράφατο γὰρ τοὺς ἐμβόλους .	O O O O O	3561	{}	{'O': []}	{}	{'B-GOD': []}
Καταπλώσαντες δὲ ἐς τὴν Ἀλαλίην ἀνέλαβον τὰ τέκνα καὶ τὰς γυναῖκας καὶ τὴν ἄλλην κτῆσιν ὅσην οἷαί τε ἐγίνοντο αἱ νέες σφι ἄγειν , καὶ ἔπειτα ἀπέντες τὴν Κύρνον ἔπλεον ἐς Ῥήγιον .	O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-LOC O	3562	{'LOC': ['Ἀλαλίην', 'Κύρνον', 'Ῥήγιον']}	{'B-LOC': ['Ἀλαλίην', 'Κύρνον', 'Ῥήγιον']}	{'LOC': ['Ἀλαλίην', 'Κύρνον', 'Ῥήγιον']}	{'B-GOD': [], 'LOC': ['Ἀλαλίη', 'Κύρνον', 'Ῥήγιον'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
Τῶν δὲ διαφθαρεισέων νεῶν τοὺς ἄνδρας οἵ τε Καρχηδόνιοι καὶ οἱ Τυρσηνοὶ .	O O O O O O O O B-NORP O O B-NORP O	3563	{'B-NORP': ['Καρχηδόνιοι', 'Τυρσηνοὶ']}	{'B-NORP': ['Καρχηδόνιοι', 'Τυρσηνοὶ']}	{'NORP': ['Καρχηδόνιοι', 'Τυρσηνοὶ']}	{'B-LOC': ['Καρχηδόνιοι', 'Τυρσηνοὶ']}
ἔλαχόν τε αὐτῶν πολλῷ πλείστους καὶ τούτους ἐξαγαγόντες κατέλευσαν .	O O O O O O O O O O	3564	{	{'O': []}	{}	{'B-GOD': ['Πόθος']}
Μετὰ δὲ Ἀγυλλαίοισι πάντα τὰ παριόντα τὸν χῶρον , ἐν τῷ οἱ Φωκαιέες καταλευσθέντες ἐκέατο , ἐγίνετο διάστροφα καὶ ἔμπηρα καὶ ἀπόπληκτα , ὁμοίως πρόβατα καὶ ὑποζύγια καὶ ἄνθρωποι .	O O B-NORP O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O	3565	{'B-NORP': ['Ἀγυλλαίοισι'], 'B-LOC': ['τὸν χῶρον'], 'B-NORP': ['Φωκαιέες']}	{'B-LOC': ['Ἀγυλλαίοισι'], 'B-NORP': ['Φωκαιέες']}	{'B-NORP': ['Φωκαιέες']}	{'B-GOD': [], 'LOC': ['Ἀγυλλαίοισι', 'τὸν χῶρον', 'Φωκαιέες'], 'GOD': [], 'ORG': [], 'NORP': ['Φωκαιέες'], 'WORK': [], 'EVENT': [], '
Οἱ δὲ Ἀγυλλαῖοι ἐς Δελφοὺς ἔπεμπον , βουλόμενοι ἀκέσασθαι τὴν ἁμαρτάδα .	O O B-NORP O B-NORP O O O O O O O	3566	"{
    'B-NORP': ['Ἀγυλλαῖοι'],
    'B-LOC': ['Δελφοὺς']
}"	{'B-LOC': ['Δελφοὺς'], 'B-NORP': ['Ἀγυλλαῖοι']}	{'NORP': ['Ἀγυλλαῖοι'], 'LOC': ['Δελφοὺς']}	{'B-GOD': [], 'B-LOC': ['Δελφοί'], 'B-GOD': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': ['Ἀγυλλαῖοι'], '
Ἡ δὲ Πυθίη σφέας ἐκέλευσε ποιέειν τὰ καὶ νῦν οἱ Ἀγυλλαῖοι ἔτι ἐπιτελέουσι ·	O O B-PERSON O O O O O O O B-NORP O O O	3567	{'B-PERSON': ['Πυθίη'], 'B-NORP': ['Ἀγυλλαῖοι']}	{'B-LOC': ['Ἀγυλλαῖοι']}	{'B-GOD': ['Πυθίη'], 'B-NORP': ['Ἀγυλλαῖοι']}	{'B-GOD': ['Πυθίη']}
καὶ γὰρ ἐναγίζουσί σφι μεγάλως καὶ ἀγῶνα γυμνικὸν καὶ ἱππικὸν ἐπιστᾶσι .	O O O O O O O O O O O O	3568	{}	{'O': [], 'B-EVENT': ['ἀγῶνα']}	{'EVENT': ['ἀγῶνα γυμνικὸν', 'ἱππικὸν']}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
Καὶ οὗτοι μὲν Φωκαιέων τοιούτῳ μόρῳ διεχρήσαντο .	O O O B-NORP O O O O	3569	{'B-NORP': ['Φωκαιέων']}	{'B-NORP': ['Φωκαιέων']}	{'NORP': ['Φωκαιέων']}	{'B-GOD': [], 'B-LOC': ['Φωκαιέων'], 'B-GOD': [], 'B-LOC': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': [], 'B-LANGUAGE': []}
Οἱ δὲ αὐτῶν ἐς τὸ Ῥήγιον καταφυγόντες ἐνθεῦτεν ὁρμώμενοι ἐκτήσαντο πόλιν γῆς τῆς Οἰνωτρίης ταύτην ἥτις νῦν Ὑέλη καλέεται .	O O O O O B-LOC O O O O O O O B-NORP O O O B-LOC O O	3570	{'B-LOC': ['Ῥήγιον', 'Οἰνωτρίης', 'Ὑέλη']}	{'B-LOC': ['Ῥήγιον', 'Οἰνωτρίης', 'Ὑέλη']}	{'B-LOC': ['Ῥήγιον', 'Οἰνωτρίης', 'Υέλη']}	{'B-GOD': [], 'LOC': ['Ῥήγιον', 'Οἰνωτρίης', 'γῆς'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['Ἑλληνική
Ἔκτισαν δὲ ταύτην πρὸς ἀνδρὸς Ποσειδωνιήτεω μαθόντες ὡς τὸν Κύρνον σφι ἡ Πυθίη ἔχρησε κτίσαι ἥρων ἐόντα , ἀλλ' οὐ τὴν νῆσον .	O O O O O B-PERSON O O O B-PERSON O O B-PERSON O O O O O O O O O O	3571	{'B-NORP': ['Ποσειδωνιήτεω'], 'B-LOC': ['Κύρνον'], 'B-GOD': ['Πυθίη']}	{'B-LOC': ['Κύρνος'], 'B-GOD': ['Πυθίη'], 'B-NORP': ['Ποσειδωνιήτεω']}	{'B-GOD': ['Ποσειδωνιήτεω', 'Πυθίη'], 'B-PERSON': ['Κύρνον']}	{'B-GOD': ['Ποσειδωνιήτεω', 'Κύρνον', 'Πυθίη']}
Φωκαίης μέν νυν πέρι τῆς ἐν Ἰωνίῃ οὕτως ἔσχε .	B-LOC O O O O O B-NORP O O O	3572	{'B-LOC': ['Φωκαίης', 'Ἰωνίῃ']}	{'B-LOC': ['Φωκαίης', 'Ἰωνίῃ']}	{'B-LOC': ['Φωκαίης', 'Ἰωνίῃ']}	{'B-LOC': ['Φωκαίης', 'Ἰωνίῃ']}
Παραπλήσια δὲ τούτοισι καὶ Τήιοι ἐποίησαν .	O O O O B-NORP O O	3573	{'B-NORP': ['Τήιοι']}	{'B-NORP': ['Τήιοι']}	{'NORP': ['Τήιοι']}	{'B-GOD': [], 'LOC': ['Τήιοι'], 'GOD': [], 'ORG': [], 'NORP': ['Τήιοι'], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
Οὗτοι μέν νυν Ἰώνων μοῦνοι τὴν δουλοσύνην οὐκ ἀνεχόμενοι ἐξέλιπον τὰς πατρίδας .	O O O B-NORP O O O O O O O O O	3574	{'B-NORP': ['Ἰώνων'], 'O': ['μέν', 'νυν', 'μοῦνοι', 'τὴν', 'δουλοσύνην', 'οὐκ', 'ἀνεχόμενοι', 'ἐξέλιπον', 'τὰς	{'B-NORP': ['Ἰώνων']}	{'NORP': ['Ἰώνων']}	{'B-LOC': ['Ἰώνων']}
Οἱ δ' ἄλλοι Ἴωνες , πλὴν Μιλησίων , διὰ μάχης μὲν ἀπίκοντο Ἁρπάγῳ κατά περ οἱ ἐκλιπόντες , καὶ ἄνδρες ἐγένοντο ἀγαθοὶ περὶ τῆς ἑωυτοῦ ἕκαστος μαχόμενοι ·	O O O B-NORP O O B-NORP O O O O O B-PERSON O O O O O O O O O O O O O O O	3575	{'B-NORP': ['Ἴωνες', 'Μιλησίων'], 'B-PERSON': ['Ἁρπάγῳ']}	"{'B-NORP': ['Ἴωνες', 'Μιλησίων']} 
{'B-PERSON': ['Ἁρπάγῳ']}"	{'B-NORP': ['Ἴωνες'], 'B-LOC': ['Μιλησίων'], 'B-GOD': ['Ἁρπάγῳ']}	{'B-GOD': [], 'LOC': ['Ἰωνες', 'Μιλησίων', 'Ἁρπάγῳ'], 'GOD': [], 'ORG': [], 'NORP': ['Ἰωνες'], 'WORK': [], 'EVENT': [], 'PERSON': [], '
ἑσσωθέντες δὲ καὶ ἁλόντες ἔμενον κατὰ χώρην ἕκαστοι καὶ τὰ ἐπιτασσόμενα ἐπετέλεον .	O O O O O O O O O O O O O	3576	{}	{'O': []}	{}	{'B-GOD': [], 'B-LOC': ['χώρη'], 'B-GOD': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': [], 'B-LANGUAGE': []}
Μιλήσιοι δέ , ὡς καὶ πρότερόν μοι εἴρηται , αὐτῷ Κύρῳ ὅρκιον ποιησάμενοι ἡσυχίην ἦγον .	B-NORP O O O O O O O O O O O O O O O	3577	{'B-NORP': ['Μιλήσιοι'], 'B-PERSON': ['Κύρῳ']}	{'B-NORP': ['Μιλήσιοι'], 'B-PERSON': ['Κύρῳ']}	{'NORP': ['Μιλήσιοι'], 'PERSON': ['Κύρῳ']}	{'B-NORP': ['Μιλήσιοι']}
Οὕτω δὴ τὸ δεύτερον Ἰωνίη ἐδεδούλωτο .	O O O O B-LOC O O	3578	{'B-LOC': ['Ἰωνίη']}	{'B-NORP': ['Ἰωνίη']}	{'LOC': ['Ἰωνίη']}	{'B-GOD': ['Ἰωνίη']}
Ὡς δὲ τοὺς ἐν τῇ ἠπείρῳ Ἴωνας ἐχειρώσατο Ἅρπαγος , οἱ τὰς νήσους ἔχοντες Ἴωνες καταρρωδήσαντες ταῦτα σφέας αὐτοὺς ἔδοσαν Κύρῳ .	O O O O O O B-NORP O B-PERSON O O O O O B-NORP O O O O O B-PERSON O	3579	{'B-NORP': ['Ἴωνας', 'Ἴωνες'], 'B-PERSON': ['Ἅρπαγος', 'Κύρῳ'], 'B-LOC': ['νησους']}	{'B-NORP': ['Ἴωνας', 'Ἴωνες'], 'B-PERSON': ['Ἅρπαγος', 'Κύρῳ']}	{'B-NORP': ['Ἴωνας', 'Ἴωνες'], 'B-GOD': ['Ἅρπαγος'], 'B-ORG': ['Κύρῳ']}	{'B-GOD': ['Ἅρπαγος', 'Κύρῳ']}
Κεκακωμένων δὲ Ἰώνων καὶ συλλεγομένων οὐδὲν ἧσσον ἐς τὸ Πανιώνιον , πυνθάνομαι γνώμην Βίαντα ἄνδρα Πριηνέα ἀποδέξασθαι Ἴωσι χρησιμωτάτην , τῇ εἰ ἐπείθοντο , παρεῖχε ἄν σφι εὐδαιμονέειν Ἑλλήνων μάλιστα ·	O O B-NORP O O O O O O B-LOC O O O B-PERSON O B-LOC O O O O O O O O O O O O B-NORP O O	3580	{'B-NORP': ['Ἰώνων'], 'B-LOC': ['Πανιώνιον'], 'B-PERSON': ['Βίαντα', 'Πριηνέα'], 'B-NORP': ['Ἴωσι'], 'B-NORP': ['Ἑλλ	{'B-NORP': ['Ἰώνων', 'Ἑλλήνων'], 'B-LOC': ['Πανιώνιον'], 'B-PERSON': ['Βίαντα'], 'B-LOC': ['Πριηνέα']}	{'NORP': ['Ἰώνων', 'Ἑλλήνων'], 'PERSON': ['Βίαντα', 'Πριηνέα']}	{'B-GOD': ['Πανιώνιον']}
ὃς ἐκέλευε κοινῷ στόλῳ Ἴωνας ἀερθέντας πλέειν ἐς Σαρδὼ καὶ ἔπειτα πόλιν μίαν κτίζειν πάντων Ἰώνων , καὶ οὕτω ἀπαλλαχθέντας σφέας δουλοσύνης εὐδαιμονήσειν , νήσων τε ἁπασέων μεγίστην νεμομένους καὶ ἄρχοντας ἄλλων ·	O O O O B-NORP O O O B-LOC O O O O O O B-NORP O O O O O O O O O O O O O O O O O	3581	{'B-NORP': ['Ἴωνας', 'Ἰώνων'], 'B-LOC': ['Σαρδὼ'], 'B-LOC': ['νήσων']}	{'B-NORP': ['Ἴωνας', 'Ἰώνων']}	{'LOC': ['Σαρδὼ'], 'NORP': ['Ἰώνας']}	{'B-GOD': [], 'LOC': ['Σαρδὼ'], 'GOD': [], 'ORG': [], 'NORP': ['Ἴωνας'], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
μένουσι δέ σφι ἐν τῇ Ἰωνίῃ οὐκ ἔφη ἐνορᾶν ἐλευθερίην ἔτι ἐσομένην .	O O O O O B-LOC O O O O O O O	3582	{'B-LOC': ['Ἰωνίῃ']}	{'B-LOC': ['Ἰωνίῃ']}	{'LOC': ['Ἰωνίῃ']}	{'B-GOD': [], 'B-LOC': ['Ἰωνίῃ'], 'B-GOD': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': [], 'B-LANGUAGE': []}
Αὕτη μὲν Βίαντος τοῦ Πριηνέος γνώμη ἐπὶ διεφθαρμένοισι Ἴωσι γενομένη .	O O B-PERSON O B-LOC O O O B-LOC O O	3583	{'B-PERSON': ['Βίαντος', 'Πριηνέος'], 'B-NORP': ['Ἴωσι']}	{'B-PERSON': ['Βίαντος'], 'B-LOC': ['Πριηνέος'], 'B-NORP': ['Ἴωσι']}	{'B-PERSON': ['Βίαντος', 'Πριηνέος'], 'B-LOC': ['Ἴωσι']}	{'B-GOD': ['Βίαντος']}
Χρηστὴ δὲ καὶ πρὶν ἢ διαφθαρῆναι Ἰωνίην Θαλέω ἀνδρὸς Μιλησίου ἐγένετο , τὰ ἀνέκαθεν γένος ἐόντος Φοίνικος , ὃς ἐκέλευε ἓν βουλευτήριον Ἴωνας ἐκτῆσθαι , τὸ δὲ εἶναι ἐν Τέῳ ( Τέων γὰρ μέσον εἶναι Ἰωνίης ) , τὰς δὲ ἄλλας πόλις οἰκεομένας μηδὲν ἧσσον νομίζεσθαι κατά περ εἰ δῆμοι εἶεν .	O O O O O O B-NORP B-PERSON O B-LOC O O O O O O B-NORP O O O O O B-NORP O O O O O O B-LOC O B-LOC O O O B-LOC O O O O O O O O O O O O O O O O	3584	{'LOC': ['Ἰωνίην', 'Μιλησίου', 'Τέῳ', 'Τέων', 'Ἰωνίης'], 'PERSON': ['Θαλέω'], 'NORP': ['Φοίνικος', 'Ἴωνας']}	{'B-LOC': ['Ἰωνίην', 'Τέῳ', 'Ἰωνίης'], 'B-PERSON': ['Θαλέω', 'Φοίνικος']}	{'B-PERSON': ['Θαλέω', 'Μιλησίου'], 'B-LOC': ['Ἰωνίην', 'Τέῳ', 'Ἰωνίης'], 'B-NORP': ['Φοίνικος']}	{'B-GOD': [], 'B-LOC': ['Ἰωνίην', 'Τέῳ', 'Ἰωνίης'], 'B-GOD': ['Φοίνικος'], 'B-PERSON': ['Θαλέω'], 'B-ORG': [], 'B-N
Οὗτοι μὲν δή σφι γνώμας τοιάσδε ἀπεδέξαντο .	O O O O O O O O	3585	{}	{'O': []}	{}	{'B-GOD': ['Πόθος']}
