sentence	gold	id
. धनुर्वेद: धनुर्वेदस्य ज्ञाता	"""""""Dhanurvedo: He who as the same Rama, the son of Dasharatha, was the master of the science of archery."""""""	1862
भवत्यः यतन्ताम् ।	You please try.	1863
"""यथा वयं पश्यामः, फलितं False जातमस्ति यतः वेय्ट् इत्यस्य मौल्यं ४० प्रति समं नास्ति ।"""	"""As we can see, the output is False   because the value of weight is not equal to 40."""	1864
"""यदि वयं इदमेव प्रोग्राम् C++ मध्ये कर्तुमिच्छामः तर्हि,"""	"""If we want to write the same program in C++,"""	1865
पैरों को एक साथ रखकर खड़े हों (एड़ी एक साथ और पैर की अंगुली 4 से 6 इंच अलग) शरीर के किनारे आराम करें ।	Stand erect with feet together (heels together and toes 4 to 6 inches apart) relaxed by the side of the body.	1866
"""पश्चात् x इतीदं 1 इत्यनेन वृद्धिं याति, अर्थात् x इत्यस्य मूल्यं 1 अस्ति, पश्चात् कण्डीशन् परीक्ष्यते ।"""	"""Then x is incremented by 1 which means now the value of x is 1, then the condition will be checked."""	1867
"""परम्, अन्यत् किञ्चन चिह्नं यदि नाम्नि अस्ति तर्हि दोषं दर्शयति।"""	But any other punctuation in a variable name might give a syntax error or other errors.	1868
इदानीं  List Users इति विकल्पः अस्माकं पुरतः अस्ति ।	Then we have the option List Users.	1869
पूर्ववत् कम्पैल् कृत्वा एक्सिक्यूट् कुर्वन्तु ।	"""Compile as before, execute as before."""	1870
ते स्यन्दने ।	Those are two chariots.	1871
"""""""युष्मान् प्रति मया बहूनि लेखितव्यानि किन्तु पत्रमसीभ्यां तत् कर्त्तुं नेच्छामि, यतो ऽस्माकम् आनन्दो यथा सम्पूर्णो भविष्यति तथा युष्मत्समीपमुपस्थायाहं सम्मुखीभूय युष्माभिः सम्भाषिष्य इति प्रत्याशा ममास्ते।"""""""	"""""""Having many things to write unto you, I would not write with paper and ink: but I trust to come unto you, and speak face to face, that our joy may be full."""""""	1872
"""""""एतेन कर्णस्य पर्दा इत्यस्य हानि: भवति, तेन भवान्बधिरो भवेत्।"""""""	this might damageour ear drum and we might become deaf.	1873
"""वामपार्श्वे विद्यमान टेब्-लिस्ट् तः, Authorities उपरि क्लिक् कुर्वन्तु ।"""	"""From the list of tabs on the left side, click on Authorities."""	1874
1. तस्य वैज्ञानिकस्य नाम किं य: जैवविकासविज्ञानस्य जनक:।	1. Name the scientist who is called the 'father of biologicaldevelopment' ?	1875
अहं colour अपि च saturation इति स्तरान् द्विवारं कृत्वा तैः सह किमपि करोमि ।	I double the colour and the saturation layers and do something with them.	1876
बालिके फलं दत्तः ।	Children give fruit.	1877
ईश्वरः भक्तं ??त्रात्वा?? धर्मरक्षणं कुरुते ।	"""""""Guarding  the devotee, the Lord protects righteousness."""""""	1878
प्रथमरिक्तपेठिकायां  1  इति टङ्कनं कुर्वन्तु । Added Entry निमित्तं  1  इण्डिकेटर् अस्तीति पश्यन्तु ।	Type 1 in the first blank box. Note that  1 is the indicator for Added Entry.	1879
बाल: भवत्यां विनयं प्रकटयति ।	Boy displays humility in you.	1880
तदुद्घाट्य runकरोमि।	Let me open the project and run it.	1881
"""विवाहार्थं छायाचित्रं स्वीकर्तारम् एकं पुरुषम् अहं जानामि । श्वेतवर्णीयवस्त्रस्य विन्यासं दातुं श्वेते सूक्ष्मरूपेण tune कृतं, विशेषप्रकाशयुक्तवक्रं सः प्राप्तवान् ।"""	I know a guy who shoots weddings a lot and he has a special bright shot curve which is fine tuned in white to give structure to the white dress.	1882
अग्रिमविकल्पः Repeat every ड्रोप् डौन् वर्तते । कक्षा प्रतिवासरं वर्तते चेत् 1 इतीदं चिन्वन्तु ।	"""Next option is Repeat every dropdown. If the class meets every week, select 1."""	1883
प्रोजेक्ट्-नोड्-मध्ये JFileChooserDemo प्रकल्पं रैट्-क्लिक् करोतु । Run च करोतु ।	Right-click the JFileChooserDemo project in the Project window and select Run to start the sample project.	1884
वादी - एष: रागाणा सर्वाधिको महत्वपूर्णो स्वरो वर्तते । (पश्चिमे संगीते अयं ‘टोनी’ कथ्यते )	"""""""Vadi - This is the most important note in a raga (the tonic, in Western terminology)."""""""	1885
"""""""तदानीं परीक्षिता तत्समीपम् आगत्य व्याहृतवान्, यदि त्वमीश्वरात्मजो भवेस्तर्ह्याज्ञया पाषाणानेतान् पूपान् विधेहि।"""""""	"""""""And when the tempter came to him, he said, If thou be the Son of God, command that these stones be made bread."""""""	1886
अग्रिमपङ्क्तौ case 1 colon इति टङ्कयन्तु ।	"""Next line, type: case 1 colon."""	1887
"""एवम्, अहं selection इतीदं समापितवान् ।"""	"""So, I finished with the selection."""	1888
void add इति टङ्कयित्वा पेरन्थिसिस् लिखतु ।	"""So, type:  void add parentheses."""	1889
अस्मिन पाठे प्रदत्तानां श्लोकानां अर्थज्ञाने ।	answer the questions based on shlokas.	1890
इतोऽपि किञ्चित वर्धेत यावत भवान पूर्णवयस्क: पुरुष: नारी वान स्यात ।	and will develop till youbecome a man or woman.	1891
"""अधुना 'अनिलिन्' इत्यस्य बोण्ड् इत्यस्य दैर्घ्यं, बोण्ड् इत्यस्य कोणं, डैहैड्रल् एङ्गल् इतीमानि मापयामः ।"""	"""Let's measure bond lengths, bond angles and   dihedral angles   of   Aniline  ."""	1892
"""""""स पृष्टवान्, हे प्रभो भवान् कः? तदा प्रभुरकथयत् यं यीशुं त्वं ताडयसि स एवाहं; कण्टकस्य मुखे पदाघातकरणं तव कष्टम्।"""""""	"""""""And he said, Who art thou, Lord? And the Lord said, I am Jesus whom thou persecutest: it is hard for thee to kick against the pricks."""""""	1893
अपि च इदम् एतावदेव अस्य सप्ताहस्य इति अहं चिन्तये ।	"""And I think, this was it for this week."""	1894
Original pattern will be इतीदं  Moved इत्यस्ति तथा   Duplicate the pattern before deformation इतीदं चेक् जातं वेति परीक्षन्ताम् ।	Ensure that - Original pattern will be is set to Moved and Duplicate the pattern before deformation is also checked.	1895
एषः इन्द्रियाणाम् संयमनं करोति ।	He is balancing the senses.	1896
"""अधुना, होम् फ़ोल्डर् उद्घाटयाम ।"""	Let us open the Home folder.	1897
शेषानि एलिमेण्ट्स् कं मूल्यं प्राप्तवन्ति इति अधुना पश्यामः ।	Now what about the other elements of the array. Let us see what they contain.	1898
MikTeX2.9 इति नुदन्तु।	Click on MikTeX2.9	1899
तदा पीलातः सर्व्वाल्लोकान् तोषयितुमिच्छन् बरब्बां मोचयित्वा यीशुं कशाभिः प्रहृत्य क्रुशे वेद्धुं तं समर्पयाम्बभूव।	"""""""And so Pilate, willing to content the people, released Barabbas unto them, and delivered Jesus, when he had scourged him, to be crucified."""""""	1900
चतुरात्मा: चतस्र: पृथतक विभूतियुक्त:	"""""""Chaturatma: One who for the sake of creation, sustentation and dissolution assumes forms."""""""	1901
Bullets इत्यस्य स्थाने सङ्ख्यां प्रकटयितुं शक्नुमः वा?	Can I get numbers in the place of bullets here?	1902
condition 1 सत्यमस्ति चेत्  statement-or-block 1 code इतीदं एक्सिक्यूट् जायते ।	"""If condition 1 is true, it executes the statement-or-block 1 code."""	1903
यिरूशालमि आगाम्युत्सवपालनार्थं मया गमनीयं; पश्चाद् ईश्वरेच्छायां जातायां युष्माकं समीपं प्रत्यागमिष्यामि। ततः परं स तै र्विसृष्टः सन् जलपथेन इफिषनगरात् प्रस्थितवान्।	"""""""But bade them farewell, saying, I must by all means keep this feast that cometh in Jerusalem: but I will return again unto you, if God will. And he sailed from Ephesus."""""""	1904
सिद्धिसाधन: सिद्धे: साधक: अस्ति	Siddhisadhanah: One who brings fulfillment to works that deserve the same.	1905
"""""""यह सर्दी, खांसी और एलर्जी को कम करने में मदद करता है ।"""""""	"""""""It helps to reduce colds, coughs and allergies."""""""	1906
4. उपग्रहा: कस्मात प्रकाशं प्राप्नोति ?	4. From whom do satellites receive light?	1907
3. भूयश: प्रहारेण धातूनां कृशावरणं निर्मातुं शक्यते।	3. metals can be made into thin sheet.	1908
. अद्भुत: य: स्वस्वरूप शक्ति: व्यापारादि कार्येषु अद्भुत: अस्ति	Adbhutah:The wonderful being.	1909
पेटर्न्स् संयोजनमपि केस् सेन्सिटिव्  वर्तते ।	The pattern matching is case sensitive.	1910
समेषां जीवानां जीवनाय भोजनम अत्यावश्यकं भवति।	"""""""Every organism needs food to live,"""""""	1911
लाभा: लम्बवतकरणासनेषु सर्वोत्तमोस्ति	Benefits: • One of the best yoga postures to increase height. •	1912
उदाहरणाय सूचिकाया: पृष्ठभागे श्वेतपृष्ठभागं स्थापयेत । येन सूचिकाया: छिद्रदर्शनं सरलं भवेत ।	"""""""For example, place a white background behind the needle to make it easier to see the eye and thread."""""""	1913
"""""""अभ्यास: श्वासं गृह्णीयात तथा सहैव कबन्धं शिर:, प्रसारितौ हस्तौ पादं भूमित: उपरि कुर्यात् तथा हस्तौ दण्डवत कुर्यात्।"""""""	"""""""Practice: Inhale and simultaneously raise the trunk, head, the stretched out arms and legs off the ground, keeping the legs and the arms straight"""""""	1914
सेवकः वस्त्राणि क्षालयति ।	The servant washes the clothes.	1915
"""""""यह व्याघ्रासन का एक राउंड पूरा करता है, 5 बार तक दोहराऐं ।"""""""	This whole practice completes one round of tiger breathing. Practice it for five rounds.	1916
तदनन्तरं यिहूदीयैः स बहिरक्रियत यीशुरिति वार्त्तां श्रुत्वा तं साक्षात् प्राप्य पृष्टवान् ईश्वरस्य पुत्रे त्वं विश्वसिषि?	"""""""Jesus heard that they had cast him out; and when he had found him, he said unto him, Dost thou believe on the Son of God?"""""""	1917
insertIntoCheckout इत्यस्मिन् मेथेड् मध्ये वयं किं कुर्मः इति पश्यामः ।	We will see what we do in insertIntoCheckout method.	1918
श्वास छोडते हुए अपने बाऐं पैर को दाऐं पैर के समकक्ष लाऐं और कमर से नीचे की ओर झुकें ।	Exhale and bring the left foot forward next to the right foot and bend down from waist onwards.	1919
‘कोड्’ द्रष्टुं IDE  प्रति गच्छतु ।	Switch back to IDE to see the code.	1920
"""""""अनन्तरं सिंहासनमध्याद् एष रवो निर्गतो, यथा, हे ईश्वरस्य दासेयास्तद्भक्ताः सकला नराः। यूयं क्षुद्रा महान्तश्च प्रशंसत व ईश्वरं॥"""""""	"""""""And a voice came out of the throne, saying, Praise our God, all ye his servants, and ye that fear him, both small and great."""""""	1921
अनन्तरं Microbiology इति टङ्कनं करोमि ।	Then I will type Microbiology.	1922
तथा च शरीरस्य लघ्वस्थि तावत कर्णिकारस्य पश्चात विद्यते ।	and the smallest bone is behind the ear drum	1923
कः गजेन्द्रः ？	Who is the excellent elephant?	1924
"""विवरणार्थंcontact  @ spoken-tutorial.org. इत्यस्मै लिखन्तु । स्पोकन्-ट्युतोरियल् प्रकल्पः,  टोक् टु ए टीचर् इत्यस्य घटकमस्ति । अयं प्रकल्पः नेशनल् मिशन् ओन् एजुकेशन् ,ICT, MHRD, भारतसर्वकारेण अनुदानितमस्ति ।"""	"""For more details, please write to: contact at spoken–tutorial.org. Spoken tutorial project is part of the Talk to a Teacher project. It is supported by the NMEICT, MHRD, Government of India."""	1925
वयं निरीक्षितं फलितमेव प्राप्नुमः । अर्थात्  The roll number is 50.	We get the output as expected; The roll number is 50.	1926
वस्तुत इस्हाकि तव वंशो विख्यास्यत इति वाग् यमधि कथिता तम् अद्वितीयं पुत्रं प्रतिज्ञाप्राप्तः स उत्ससर्ज।	"""""""Of whom it was said, That in Isaac shall thy seed be called:"""""""	1927
धर्मगुब् धर्मगोपनीयताया: रक्षाकर्ता	Dharmagub: One who protects Dharma.	1928
भवती मिलतु |	You please meet.	1929
वयं terminal उपरि आदेशस्य dollar - चिह्नाकारं संसूचकं द्रष्टुं शक्नुम:	We can see the command prompt on the terminal in the form of a dollar sign ($).	1930
"""पाठेऽस्मिन् वयम्, Ubuntu v 11.10, JDK 1.6  अपि च  Eclipse 3.7.0 इतीमानि उपयुञ्ज्महे ।"""	"""For this tutorial, we are using Ubuntu v 11.10, JDK 1.6 and  Eclipse 3.7.0"""	1931
नाट् ईक्वल् टु उदाहरणार्थं ए नाट् ईक्वल् टु बि a != b	Not equal to: e.g. a!=b	1932
अत्र file इत्यस्य नाम न दृश्यते अपि तु echo इति आदेशस्य व्यवस्थापनम् shell इत्यस्मिन् अन्तर्गतम् इति दृश्यते। अतः एतत् अन्तस्थादेशः इत्युच्यते	"""So, instead of giving a file name it shows that the echo command's implementation is internal to the shell. So, it is called internal command."""	1933
"""अस्यार्थं, वयं avg (ए वि जि) इति फङ्क्षन्-व्याख्यानं कृतवन्तः ।"""	We have defined a function named avg for this purpose.	1934
अधुना अस्माभिः स्टुडेण्ट् एन्रोल्मेण्ट् डेटा इतीदं मुद्रापणीयम् ।	Now we need to print the Student Enrollment data.	1935
"""किन्तु सर्वदोषाणाम् आवलिं कर्तुं किं करणीयम्? ? सरलं तत्, टङ्कयाम: """"wc space aaa space 2 'right-angled bracket' twice errorlog dot txt"""""""	"""But, what if we want to list all errors?? Simple! we would run the command: wc space aaa space 2 'right-angled bracket' twice errorlog dot txt."""	1936
वासुदेवस्य भक्तानाम उपरि कदापि दु:खं न आगच्छति ते कदापि जीवनमृत्यो: वृद्धवस्थाया: दु:खं न अनुभवन्ति ।	Nothing inauspicious ever occurs to the devotees of Krsna. Nor do they have any fear from birth and death or old age and disease.	1937
ततो बहुदिनानि यावत् सूर्य्यनक्षत्रादीनि समाच्छन्नानि ततो ऽतीव वात्यागमाद् अस्माकं प्राणरक्षायाः कापि प्रत्याशा नातिष्ठत्।	"""""""And when neither sun nor stars in many days appeared, and no small tempest lay on us, all hope that we should be saved was then taken away."""""""	1938
सः बालकः ।	That is a boy.	1939
ततः परं द्वितीयो दूतः स्वकंसे यद्यद् अविद्यत तत् समुद्रे ऽस्रावयत् तेन स कुणपस्थशोणितरूप्यभवत् समुद्रे स्थिताश्च सर्व्वे प्राणिनो मृत्युं गताः।	And the second angel poured out his vial upon the sea; and it became as the blood of a dead man: and every living soul died in the sea.	1940
त्वं संस्कृतसभां चलिष्यसि ।	You will conduct Sanskrit meeting.	1941
ततस्तस्मिन्नागतमात्रे भूतस्तं भूमौ पातयित्वा विददार; तदा यीशुस्तममेध्यं भूतं तर्जयित्वा बालकं स्वस्थं कृत्वा तस्य पितरि समर्पयामास।	"""""""And as he was yet a coming, the devil threw him down, and tare him. And Jesus rebuked the unclean spirit, and healed the child, and delivered him again to his father."""""""	1942
भोजनपरिवेशनस्य व्याख्यां कुरुत ।	Explain Serving	1943
Mathematics इत्यस्याधः वयमधुना 2 कोर्स् प्राप्तवन्तः : Calculus तथा Linear Algebra.	We now have 2 courses under Mathematics: Calculus and Linear Algebra.	1944
"""""""पन र्माम् अवदत् समाप्तं, अहं कः क्षश्च, अहम् आदिरन्तश्च यः पिपासति तस्मा अहं जीवनदायिप्रस्रवणस्य तोयं विनामूल्यं दास्यामि।"""""""	"""""""And he said unto me, It is done. I am Alpha and Omega, the beginning and the end. I will give unto him that is athirst of the fountain of the water of life freely."""""""	1945
"""""""ते अत्र कदा आगमिष्यन्ति, पठिष्यन्ति च ?"""""""	"""""""When will they all be coming, and when will they be studying?"""""""	1946
"""""""यतो यादृशेन दोषेण यूयं परान् दोषिणः कुरुथ, तादृशेन दोषेण यूयमपि दोषीकृता भविष्यथ, अन्यञ्च येन परिमाणेन युष्माभिः परिमीयते, तेनैव परिमाणेन युष्मत्कृते परिमायिष्यते।"""""""	"""""""For with what judgment ye judge, ye shall be judged: and with what measure ye mete, it shall be measured to you again."""""""	1947
यत्र कुत्रापि नुदन्तु । पश्यन्तु यत् द्वेऽपि नोड्स् नीले अभवतामिति ।	Click on any segment. Notice both the nodes turn blue.	1948
आदौ वयं Supplier इत्यस्यार्थं जानामः ।	But first let us understand the meaning of Supplier.	1949
इमे कूर्चाः बृहदाकारे सन्ति । इदं पुनः मुद्रणार्थं विद्यन्ते ।	These brushes are big. It's again a thing for stamping	1950
पश्चात् सा पञ्चमासान् संगोप्याकथयत् लोकानां समक्षं ममापमानं खण्डयितुं परमेश्वरो मयि दृष्टिं पातयित्वा कर्म्मेदृशं कृतवान्।	"""""""Thus hath the Lord dealt with me in the days wherein he looked on me, to take away my reproach among men."""""""	1951
भवान् वस्त्रं ददाति ।	You give cloth.	1952
यूयं यद्यात्मना विनीयध्वे तर्हि व्यवस्थाया अधीना न भवथ।	"""""""But if ye be led of the Spirit, ye are not under the law."""""""	1953
"""द्वितीयम् इण्डिकेटर् MARC 21 न विवृतम् । अतः, अहं तद् रिक्तं स्थापयामि ।"""	"""2nd indicator is undefined by MARC 21. So, I will leave it blank."""	1954
"""exp() सङ्ख्यायाः घाताङ्कं प्रतिददाति । सङ्ख्या दीर्घा अस्ति चेत् , फङ्क्षन्, inf (ऐ एन् एफ़्) इतीदं प्रत्यर्पयति ।(return)."""	"""exp() function gives exponential of a number. If the number is very large, the function will return inf."""	1955
उद्यानपालकस्य योग्यतानां सूचीनिर्माणं कुरुत ।	List the qualities of a gardener	1956
"""अपि च  Snake क्लास् इतीदं,  talk(), see() अपि च  move() मेथड्स् इत्येतेषां स्वकीयम् इम्प्लिमेण्टेशन् प्राप्तवदस्ति ।"""	"""And, the Snake class has its own implementations of talk(), see() and move() methods."""	1957
. आसनेषु का ध्यानस्थिति: सम्यक भवति ?	3. Which postures are used in Asanas?	1958
एतत् अस्मभ्यं Operating System द्वारा चालयितुं सौलभ्यं कल्पयति	allowing us to enter commands for the operating system to execute.	1959
जनकः कुत्र गच्छति ?	where is the father going?	1960
"""IDE इत्यस्य उपरि, वामकोणे, क्रमेण   File इत्यत्र,  New Project इत्यत्र च क्लिक् करोतु ।"""	"""On the top left corner of the IDE,  click on File and  click on New Project."""	1961
“” इतीदं printf स्टेट्मेण्ट् मध्ये न स्थापितञ्चेत् किं भविषतीति अवलोकयन्तु ।	See what happens if  “” is not included in the printf statement.	1962
"""""""अथ धनिलोका भाण्डागारे धनं निक्षिपन्ति स तदेव पश्यति,"""""""	"""""""And he looked up, and saw the rich men casting their gifts into the treasury."""""""	1963
अतएव युष्माकम् एकैको जन आत्मवत् स्वयोषिति प्रीयतां भार्य्यापि स्वामिनं समादर्त्तुं यततां।	Nevertheless let every one of you in particular so love his wife even as himself; and the wife see that she reverence her husband.	1964
परिश्रान्त: न भवेत अपितु सरलतया कुर्यात ।	Do not strain.	1965
"""""""तस्मात् अस्माभिः किमत्स्यते? किञ्च पायिष्यते? किं वा परिधायिष्यते, इति न चिन्तयत।"""""""	"""""""Therefore take no thought, saying, What shall we eat? or, What shall we drink? or, Wherewithal shall we be clothed?"""""""	1966
रज्जुभिः कशां निर्म्माय सर्व्वगोमेषादिभिः सार्द्धं तान् मन्दिराद् दूरीकृतवान्।	"""""""And when he had made a scourge of small cords, he drove them all out of the temple, and the sheep, and the oxen; and poured out the changers' money, and overthrew the tables;"""""""	1967
पाठस्यास्य अभ्यासाय भवतां कोर्स् इत्यस्मै भवन्तः छात्रान् संयोजयेयुः ।	"""To practise this tutorial, you will need to add a student to your course."""	1968
"""एक्सिसिबल् जालपुटानि तथा एतेषां विकल्पानां विवरणानि च, Additional Reading Material लिङ्क् मध्ये उपलभ्यन्ते ।"""	"""Details about accessible websites and these options, are in Additional Reading Material link."""	1969
वृक्षाणामपि श्वसनप्रक्रिया भवति।	Plants also breathe.	1970
"""वयमत्र using namespace stdइत्यस्योपयोगेन, 'using' स्टॆट्मेण्ट् संयोजितवन्तः । अपि चात्र वयं printf  इत्यस्य स्थाने cout फ़ुङ्क्षन् उपयुक्तवन्तः ।"""	We have included the 'using' statement here using namespace std and here we have used the cout function in place of  printf  function.	1971
अस्माकं स्लैड् प्रति गच्छामः।	Come back to our slides.	1972
"""""""ब्राह्मण लालची थे, उन्होंने कहा कि अगर राजा प्रत्येक ब्राह्मण को एक सोने का आम देगा, तो उसकी माँ शांति से आराम कर पाएगी ।"""""""	"""""""The brahmins were greedy. They said that only if the king would give each brahmin a gold mango, would his mother be able to rest in peace."""""""	1973
"""एवमेव , वयं सङ्ख्या लघु x तथा स्ट्रिङ्ग् b इतीमे यदा संयोजयामः तदा, x स्ट्रिङ्ग् इत्यस्मै स्वयमेव परिवर्त्यते । अपि च संयोजितं फलितम्, 1tutorial (1 ट्योटोरियल्) इति भविष्यति ।"""	"""Similarly, when we concatenate small x which is a number and string b, x is auto-converted into string. And the concatenated output becomes 1tutorial."""	1974
"""""""पतंजलि की प्रणाली के अनुसार, समाधि ध्यान की प्रक्रिया में आठवां और अंतिम चरण है ।"""""""	"""""""According to system of Patanjali, samadhi is the eighth and final step in the meditative process."""""""	1975
"""Ordering information इति विभागस्य अधः, List Prices are निमित्तं, Koha, डीफाल्ट्-रूपेण RUPEE चिनोति ।"""	"""Under the section Ordering information, for List Prices are, Koha by-default, selects RUPEE."""	1976
अत्र उद्घाटितं लघुगवाक्षम् 2.90 इति मात्रां दर्शयति । अपि च अहं Rotate इतीदं नुत्वा अन्तिमफलितार्थं प्रतीक्षां करोमि ।	I have this little window here open which shows 2.90 degrees and I click on Rotate and wait for the final result .	1977
एकवारं date -प्रक्रियया प्रणाल्या: दिनाङ्क: समय: च दर्शित: चेत् तदनु सा म्रियेत	"""Once date process has shown the system date and time, it will die."""	1978
पश्चात् ते सर्व्वे मिलित्वा तम् अपृच्छन् हे प्रभो भवान् किमिदानीं पुनरपि राज्यम् इस्रायेलीयलोकानां करेषु समर्पयिष्यति?	"""""""When they therefore were come together, they asked of him, saying, Lord, wilt thou at this time restore again the kingdom to Israel?"""""""	1979
विकर्ता विचित्रभुवनानां रचयिता	Vikarta: One who makes this unique universe.	1980
तर्हि इदानीं शीघ्रं निद्रां करोमि ।	Then right now quickly go to sleep.	1981
किन्तु स क इति स्वस्थीभूतो नाजानाद् यतस्तस्मिन् स्थाने जनतासत्त्वाद् यीशुः स्थानान्तरम् आगमत्।	"""""""And he that was healed wist not who it was: for Jesus had conveyed himself away, a multitude being in that place."""""""	1982
2. द्वयो: प्रक्रिययो: नाम उच्यतां ये विना आजीवाणु: मनुष्यपर्यन्तं जीवा:जीवनधारणे असमर्था:।	2. Name any two common process which are essential to livefor every organism?	1983
"""Biopython library उपयुज्य , अस्यां सञ्चिकायां सङ्गृहीतान् biological डेटा पुनःप्राप्तुं परिवर्तयितुं च   शक्यते ।"""	Biological data stored in these files can be extracted and modified using Biopython libraries.	1984
"""""""हे प्रभो, मदीय एको दासः पक्षाघातव्याधिना भृशं व्यथितः, सतु शयनीय आस्ते।"""""""	"""""""And saying, Lord, my servant lieth at home sick of the palsy, grievously tormented."""""""	1985
"""यथा वयं जानीम: यत् aaa नाम्ना कापि सञ्चिका विद्यमाना नास्त्येव , इदं लिखतु -""""wc space aaa"""""""	"""Like we know that their exists no file by the name 'aaa', write the following wc space aaa."""	1986
वयम् awk मध्ये  regular expressions इतीदमपि उपयोक्तुं शक्नुमः ।	We can also use regular expressions in awk.	1987
"""पश्यामः यत्, मूल्यं इण्टीजर् इत्यस्मै परिवर्तितम् ।"""	we see that the value has been successfully converted to an integer.	1988
एतत् अक्षि ।	This is an eye.	1989
यस्य मानुषस्यैतत् स्वास्थ्यकरणम् आश्चर्य्यं कर्म्माक्रियत तस्य वयश्चत्वारिंशद्वत्सरा व्यतीताः।	"""""""For the man was above forty years old, on whom this miracle of healing was shewed."""""""	1990
इत्थं प्रार्थनया यत्र स्थाने ते सभायाम् आसन् तत् स्थानं प्राकम्पत; ततः सर्व्वे पवित्रेणात्मना परिपूर्णाः सन्त ईश्वरस्य कथाम् अक्षोभेण प्राचारयन्।	"""""""And when they had prayed, the place was shaken where they were assembled together; and they were all filled with the Holy Ghost, and they spake the word of God with boldness."""""""	1991
वयं  null इति String variable id  इनिशियलैस् कृतवन्तः ।	We have initialized a String variable id to null.	1992
पाई इत्यस्य मानं तैरेव ऐदम्प्राथम्येनउक्तम्।	He first told the value of pie.	1993
सत्यधर्मा यस्यधर्मज्ञानादय: गुणा: सत्या: सन्ति	Satya-dharma:One whose knowledge and other attributes are true.	1994
"""अत्र, fopen (एफ़् ओपन्) इति फ़ङ्क्षन्, स्ट्रीम् इतीदम् उद्घाटयति ।"""	"""Here, the fopen() function opens a stream."""	1995
यह एक राउंड पूरा करती है ।	This completes one round.	1996
"""अधुना गवाक्षस्य वामपार्श्वे , स्माल् X ऐकान् नुत्वा,  Calculator  तः बहिरागच्छन्तु (exit) ।"""	"""Now, exit this Calculator  by clicking on this tiny  X icon at the top left of the window."""	1997
"""पश्चात्, अस्माभिः सह किञ्चन  parameterized constructor अस्ति ।"""	Then we have a parameterized constructor.	1998
यह भी पाया गया है कि निरंतर सूर्य नमस्कार करने से हम हाथों की पकड मजबूत और ताकतवर बना सकते हैं ।	"""""""It has been found that by practicing Suryanamaskara regularly one can significantly increase hand grip, strength and endurance."""""""	1999
अत्राहं b=a+10 इत्यस्यार्थं परीक्षे ।	"""Here, I'm checking for b=a+10."""	2000
मह्यं ‘height’ निमित्तं मूल्यं स्वयं प्राप्यते।	and I get the value for the Height automatically.	2001
शिशूनां त्वक्छेदनाद्याचरणं प्रतिषिध्य त्वं भिन्नदेशनिवासिनो यिहूदीयलोकान् मूसावाक्यम् अश्रद्धातुम् उपदिशसीति तैः श्रुतमस्ति।	"""""""And they are informed of thee, that thou teachest all the Jews which are among the Gentiles to forsake Moses, saying that they ought not to circumcise their children, neither to walk after the customs."""""""	2002
बाल: तस्मिन् वात्सल्यं प्रकटयति ।	Boy displays fondness in that.	2003
"""""""ततो यीशुना स उक्तः, तुभ्यमहं तथ्यं कथयामि, यामिन्यामस्यां चरणायुधस्य रवात् पूर्व्वं त्वं मां त्रि र्नाङ्गीकरिष्यसि।"""""""	"""""""Jesus said unto him, Verily I say unto thee, That this night, before the cock crow, thou shalt deny me thrice."""""""	2004
Users विभागे Enrolled users लिङ्क् नुदन्तु ।	Click on Enrolled users link within the Users section.	2005
"""इदं प्रिण्ट् एफ् स्टेट्मेण्ट् इत्येतत्, उपरितननियमः ऋतं चेदेव एक्सिक्यूट् भवति ।"""	This printf statement is executed if the above condition is true.	2006
साँस छोड़ते समय छाती की दीवार को आराम दें और आराम की स्थिति में लौट आएं ।	While exhaling relax the chest wall and return to resting position.	2007
सा गीताप्रवचनं श्रोष्यति।	She will be hearing geeta class.	2008
ते जना नहि जानन्ति पन्थानं सुखदायिनं।	And the way of peace have they not known:	2009
अग्रिमं gear ऐकान् वर्तते । इदमस्मान् Edit profile  पृष्टं प्रति नयति ।	Next is the gear icon. This will take us to the Edit profile page.	2010
"""कीलफलकस्य तृतीयपङ्क्तौ कतिचन अक्षराणि colon, semicolon अपि च Caps lock कीलं भवति।"""	"""The third line of the keyboard comprises alphabets, colon, semicolon, and Caps lock keys."""	2011
"""अस्य विभागस्य अधः, Record matching rule:  प्रति गच्छन्तु । कोहा, डीफाल्ट्-रूपेण, Do not look for matching records इत्येतत् चिनोति ।"""	"""Under this section, go to Record matching rule:  Koha by default, selects Do not look for matching records."""	2012
संवादपेटिका जावा डेवलप्मेंट् कृते यः दृष्टिकोणः (perspective) अपेक्षितः तं सूचयति।	The dialog box is suggesting a perspective that is suited for Java development.	2013
अन्तेऽपि लम्बरेखाः अपेक्षिताः चेत् निर्दिष्टे स्थाने नुदन्तु।	"""If you want vertical lines at the end also, put them at appropriate places."""	2014
अंतिमस्थितौ दीर्घश्वासं कुर्यात ।	• Breathe deeply and slowly within the final position.	2015
"""""""सर्वांगासन के लिए पूरक है, श्वसन संबंधी समस्याओं के लिए अच्छा है ।"""""""	"""""""Complementary to Sarváñgásana, good for respiratory problems."""""""	2016
