sentence	gold	id
एतेषु सप्त-वर्षेषु देशस्य अनेके प्राचीनाः विवादाः अपि पूर्णतया शांतिसौहार्द-पुरस्सरं समाहिताः	"""In these 7 years, many old contestations of the  country have also been resolved with complete peace and harmony."""	3276
पूर्वोत्तरतः काश्मीरं यावत् शांतिविकासयोः नूतनम् आश्वासनमेकं समुद्भूतम्	A new  confidence of peace and development has arisen from the northeast to  Kashmir.	3277
"""सखायः, किं भवद्भिः विचारितम्, एतानि सर्वाणि कार्याणि यानि दशकेष्वपि नैव जातानि, एतेषु सप्त-वर्षेषु केन प्रकारेण जातानि?"""	"""Friends, have you thought all such work which could not be  achieved even in decades, how were they done in these 7 years?"""	3278
एतानि सर्वाणि अत एव सम्भूतानि यतो हि एतेषु सप्त-वर्षेषु वयं सर्वकार-नागरिकयोः अपेक्षया अधिकतरम् एक-देशरूपेण कार्यं कृतवन्तः अन्यतम-समूहत्वेन कार्यं साधितवन्तः	"""All this  was possible because in these 7 years, more than as the Government or as  the people, we worked together as one country."""	3279
सङ्टितरूपेण प्रत्येकं जनेन स्वकर्तव्यं निभालितम्	We worked as a team.	3280
एतानि सर्वाणि अत एव सम्भूतानि यतो हि एतेषु सप्त-वर्षेषु वयं सर्वकार-नागरिकयोः अपेक्षया अधिकतरम् एक-देशरूपेण कार्यं कृतवन्तः अन्यतम-समूहत्वेन कार्यं साधितवन्तः	We  worked as Team India.	3281
प्रत्येकमपि नागरिकः देशम् अग्रेसारयितुं पदमेकं वा पदमर्धं वा उत्त्थापयितुं प्रयतितवान्	Every citizen has tried to take a few steps  forward in advancing the country.	3282
मोदीजी – अस्तु	Yes!	3283
"""एवम्! यत्र सफलताः भवन्ति, तत्र परीक्षाः अपि भवन्ति"""	"""Where there are successes, there  are also trials."""	3284
"""एतेषु सप्त-वर्षेषु वयं सम्भूय एव अनेकाः परीक्षाः अपि दत्तवन्तः, तथा च, प्रत्येकमपि क्रमे वयं सर्वे दृढतरीभूय निर्गताः"""	"""In these 7 years together, we have overcome many  difficult tests as well, and each time we have all emerged stronger."""	3285
कोरोना-महामारी-रूपेण एतावती बृहती परीक्षा तु अनारतं प्रचलति	"""In  the form of the Corona pandemic, we are being continuously put to test."""	3286
"""एतत्तु तादृशम् अन्यतरं संकटं वर्तते येन अशेष-विश्वं प्रतोदितम्, अनेके जनाः स्वीयान् आत्मीयान् प्रणाशितवन्तः"""	"""This is a crisis that has plagued the whole world, so many people have  lost their loved ones."""	3287
बृहन्तोsपि देशाः अस्मात् विनाशात् आत्मानं रक्षितुं नैवापारयन्	Even big countries were not spared from its  devastation.	3288
अस्याः वैश्विक्याः महामार्याः काले भारतं ‘सेवा-सहयोगयोः' संकल्प-पुरस्सरं अग्रेसरति	"""In the midst of this pandemic, India is moving forward with  the resolve of ‘सेवा और सहयोग’- 'service and cooperation'."""	3289
"""वयं स्वीये प्रथमे वीच्याक्रमणे अपि पूर्ण-धैर्येण युद्धं कृतवन्तः, अस्मिन् क्रमेsपि विषाणुं विरुद्ध्य प्रवर्तमाने युद्धे भारतं नूनं विजयि भविता"""	"""In the first  wave, we fought courageously; this time too India will be victorious in  the ongoing fight against the virus."""	3290
"""‘दोगज़कीदूरी-त्यनेन मुखाच्छादकेन च सम्बद्धः नियमः भवेद् वा सूच्यौषधं वा स्यात्, अस्माभिः न कथमपि शैथिल्यम् आचरणीयम्"""	"""Be it ‘दो गज की दूरी’ social  distancing, rules related to masks or vaccines, there should be no letup  in our efforts."""	3291
अयमेव अस्मदीयस्य विजयस्य मार्गः अस्ति	This indeed is the path to our victory.	3292
"""आगामिनि क्रमे यदा वयं ‘मनकीबात'-प्रसारणे मेलिष्यामः, तदा देशवासिनाम् अनेकानि अपराणि प्रेरणादायीनि उदाहरणानि अवलम्ब्य सम्भाषिष्यामहे, नूतनान् विषयान् च चर्चयिष्यामः"""	"""Next time when  we meet in Mann Ki Baat, we will talk about many more inspiring examples  of countrymen and discuss new topics."""	3293
भवन्तः स्वीयान् परामर्शान् माम् एवमेव प्रेषयन्तु	Do continue to keep sending me  your suggestions.	3294
"""भवन्तः सर्वे स्वस्थाः भवन्तु, देशम् एवमेव अग्रेसारयन्तु"""	"""May all of you stay healthy, keep the country moving  forward in this manner."""	3295
भूयान्सः धन्यवादाः	Many many thanks!	3296
अद्य विजयादशमी अर्थात् दशहरापर्व वर्तते।	"""Today is the festival of Vijaydashami, that is Dussehra."""	3297
अस्मिन् पावनावसरे भवद्भ्यः सर्वेभ्यः भूयस्यः शुभकामनाः।	"""On this auspicious occasion, heartiest greetings to all of you."""	3298
"""दशहरापर्वमिदम्, असत्योपरि सत्यस्य विजयस्य पर्व।"""	The festival of Dussehra is one of the triumph of truth over untruth.	3299
"""परञ्च, युगपदेव, इदं सङ्कटोपरि धैर्यस्य विजयस्यापि पर्वास्ति।"""	"""But, simultaneously, it is also the festival of victory of patience over crises."""	3300
"""साम्प्रतं, भवन्तः सर्वे सुबहु संयमपुरस्सरं जीवन्ति, मर्यादायां स्थित्वा, पर्वोत्सवान् आयोजयन्ति, अत एव, यत् युद्धं वयं युध्यामहे, तस्मिन् विजयोsपि सुनिश्चितः।"""	"""Today, all of you are carrying on with immense patience, celebrating the festival with restraint….and hence, in our ongoing fight, our victory too is assured."""	3301
"""पूर्वं, दुर्गा-मण्डपेषु, मातुः पराम्बायाः दर्शनार्थं तावान् जन-सम्मर्दः भवति स्म - यत् प्रकामं मेलकमिव परिदृश्यं प्रतीयते स्म, परञ्च ऐषमः क्रमे, एतादृशं नैवाजायत।"""	"""Earlier, people used to throng Durga Pandals for a Darshan of Maa."""	3302
"""पूर्वं, दुर्गा-मण्डपेषु, मातुः पराम्बायाः दर्शनार्थं तावान् जन-सम्मर्दः भवति स्म - यत् प्रकामं मेलकमिव परिदृश्यं प्रतीयते स्म, परञ्च ऐषमः क्रमे, एतादृशं नैवाजायत।"""	The atmosphere would be almost that of a carnival…but it was not possible this time.	3303
"""पूर्वं, दशहरा-पर्वणि अपि बृहन्ति मेलकानि आयोज्यन्ते स्म, किञ्च ऐषमः क्रमे, तेषां स्वरूपमपि पृथगेवास्ति।"""	"""Earlier, grand fairs used to be held on the occasion of Dussehra…but in present times, they took on a different form."""	3304
"""रामलीलायाः उत्सवोsपि, एतस्य अतितराम् आकर्षण -मासीत्, परञ्च अत्रापि कानिचन नियन्त्राणि सन्त्येव।"""	"""The festival of Ramleela too was one of its major attractions….but now, that too has been restricted to some extent."""	3305
"""पूर्वं, नवरात्रावसरे, गुजरातस्य गरबा-गुञ्जनं सर्वत्रापि बाहुल्येन श्रूयते स्म, साम्प्रतं, बृहन्ति सर्वाणि आयोजनानि पिहितानि सन्ति।"""	"""Earlier during Navratra, the notes of Garba of Gujarat would reverberate all over….this time all grand events have been curtailed."""	3306
"""इतः परम् अग्रेsपि, अपराणि पर्वाणि आगम्यमानानि सन्ति।"""	Many more festivals are on the way in the days to come.	3307
"""ईद्-शरदपूर्णिमा-वाल्मीकिजयन्ती-धनतेरस-दीपावलि-भ्रातृद्वितीया-सूर्यषष्ठी-गुरुनानकदेव-जयन्ती-प्रभृतयःकोरोना-संक्रमणस्य सङ्कटकालेsस्मिन्, वयं संयमेन एव व्यवहरेम, मर्यादानुसारञ्च वर्तेमहि।"""	"""There is Eid, Sharad Poornima, Valmiki Jayanti, followed by Dhanteras, Diwali, Bhai dooj, the Pooja of Chatthi Maiyya and the birth anniversary of Guru Nanak Dev ji…..during this crisis-laden period of Corona, we have to exercise patience, observe restraint."""	3308
"""सखायः, यदा वयं पर्वणां वृत्तानि कथयामः, तद्विषयिणीं सज्जाञ्च कुर्मः, तदा सर्वप्रथमं मनसि इदमेव चिन्त्यते यत् विपणीं कदा गन्तव्यमिति?"""	"""Friends, when we talk about festivals and make preparations for them, the first thought that strikes us is when to go to the market, what all has to be purchased."""	3309
"""विशेषेण, बालेषु तु एतदर्थं विशिष्टोत्साहः भवति – पर्वणि साम्प्रतं, किं नवीनं लप्स्यते?"""	"""Children especially are enthusiastic about it, wondering what they would receive this time in the festival season."""	3310
"""उत्सवानाम् अयम् उत्साहः, विपण्याः च दीप्तिः, अन्योन्यं सम्पृक्तं वर्तते।"""	The fervour of festivals and the glitter and sparkle of the marketplace are interconnected.	3311
परञ्च अस्मिन् क्रमे यदा भवन्तः क्रयणार्थं गच्छेयुः तदा ‘Vocal for Local’- इत्यस्य स्वीयं सङ्कल्पं अवश्यं स्मरेयुः।	"""But this time when you go shopping, do remember our resolve of ‘Vocal for Local’."""	3312
"""विपणीतः सामग्र्याः क्रयणावसरे, अस्माभिः, स्थानीयोत्पादेभ्यः प्राथमिकता नूनं प्रदेया।"""	"""While purchasing items from the market, we have to accord priority to local products."""	3313
"""सखायः, उत्सवानां पर्वणाञ्च अस्य हर्षोल्लासस्य मध्ये Lockdown-इति सञ्चाररोधस्य कालोsपि स्मरणीयः।"""	"""Friends, amid the gaiety of festivities, we should spare a thought for the lockdown period."""	3314
"""सञ्चाररोधावसरे, वयं समाजस्य तान् सखीन् घनिष्ठतया अवागच्छन्, येषां विना, अस्माकं जीवनम्, अतितरां कठिनं सम्भवेत् – स्वच्छताकर्मिणः, गृहे कार्यरताः भ्रातरः भगिन्यश्च, स्थानिकाः शाक-विक्रेतारः, दुग्ध-वितरकाः, सुरक्षा-कर्मिणः – चैतेषां सर्वेषाम् अस्माकं जीवने का नाम भूमिका, वयमिदं साम्प्रतं सम्यक्तया अनुभूतवन्तः।"""	"""During the lockdown, we closely came to know about those members of society, without whom our lives would be miserable."""	3315
"""सञ्चाररोधावसरे, वयं समाजस्य तान् सखीन् घनिष्ठतया अवागच्छन्, येषां विना, अस्माकं जीवनम्, अतितरां कठिनं सम्भवेत् – स्वच्छताकर्मिणः, गृहे कार्यरताः भ्रातरः भगिन्यश्च, स्थानिकाः शाक-विक्रेतारः, दुग्ध-वितरकाः, सुरक्षा-कर्मिणः – चैतेषां सर्वेषाम् अस्माकं जीवने का नाम भूमिका, वयमिदं साम्प्रतं सम्यक्तया अनुभूतवन्तः।"""	"""Sanitation workers, brothers and sisters working as domestic helps, local vegetable vendors, milkmen, security guards….we have now felt the significance of their roles in our lives in a better way."""	3316
"""दुष्करेsस्मिन् काले, एते भवद्भिः साकमेव आसन्, अस्माभिः सर्वैः सार्धम् आसन्।"""	"""""""During the moment of crisis, they were with you they stood by all of us."""""""	3317
"""सम्प्रति, अस्मदीयेषु पर्वसु, स्वीयासु प्रसन्नतासु चापि, एतैः सहैव अस्माभिः वर्तितव्यमस्ति।"""	"""Now, during the festivities, amid the rejoicing, we must take them along."""	3318
मदीयोsयम् आग्रहः- यथासम्भवम् एतान् स्वीय-प्रमोदावसरेषु अवश्यं संयोजयेयुः।	"""I earnestly urge you to ensure, in whatever way, in making them a part of your celebrations."""	3319
"""कुटुम्ब-सदस्यान् इव व्यवहरेयुः, तदनन्तरम् अवलोकयन्तु, भवतां प्रसन्नता कियती विवर्धते? सखायः, अस्माभिः स्वीयाः पराक्रमिणः सैनिकाः अपि स्मरणीयाः, ये हि एतेषु पर्वसु अपि सीमासु सन्तिष्ठन्ते।"""	Treat them as members of your own family…..you will see for yourself how your joy rises by leaps and bounds.	3320
"""कुटुम्ब-सदस्यान् इव व्यवहरेयुः, तदनन्तरम् अवलोकयन्तु, भवतां प्रसन्नता कियती विवर्धते? सखायः, अस्माभिः स्वीयाः पराक्रमिणः सैनिकाः अपि स्मरणीयाः, ये हि एतेषु पर्वसु अपि सीमासु सन्तिष्ठन्ते।"""	"""Friends, we must also think of our braveheart soldiers who are firmly stationed on our borders in the line of duty, even during these festive times…all in the service and security of Mother India."""	3321
तान् स्मृत्वैव अस्माभिः स्वीय-पर्वाणि आयोजनीयानि।	We have to celebrate our festivals bearing them in mind.	3322
भारतमातुः एतेषां वीर-पुत्रीपुत्राणां सम्मानार्थमपि अस्माभिः गृहे दीपः प्रज्वालनीयः।	We have to light a lamp at home in honour of these brave sons and daughters of Mother India.	3323
"""अहं, स्वीयान् वीर-सैनिकान् अपि वक्तुमिच्छामि यत् भवन्तः भवन्तु नाम सीमोपरि, परञ्च अशेष-देशः भवद्भिः साकमेवास्ति, भवतां कृते च शुभं कामयते।"""	"""I would also like to assure our brave soldiers that despite they being away at the borders, the entire country is with them, wishing well for them."""	3324
"""अहं, तेषां कुटुम्बानां त्यागायापि प्रणमामि, येषां सुताः सुताश्च अद्य सीम्नि सन्तिष्ठन्ते।"""	"""I also salute the sacrifice of those families, whose sons and daughters are on the border today."""	3325
"""प्रत्येकमपि जनः यः देशेन सम्बद्धस्य कस्यचिदपि दायित्वस्य कारणात् निजगृहे नैव वर्तते, स्वीय-कुटुम्बात् दूरेsस्ति – अहं, हृदयेन तस्य आभारं प्रकटयामि।"""	I express gratitude to each and every person who is away from home and family on account of discharging duty to the country in one way or the other.	3326
"""मम प्रियाः देशवासिनः, अद्य वयं यदा स्थानिकोत्पादानां कृते सबलं व्याहरामः, तदा विश्वमपि अस्मदीयान् स्थानिकोत्पादान् सुबहु प्रशंसते।"""	"""My dear countrymen, today when we are going vocal for local, the whole world are also becoming a fan of our local products."""	3327
अस्माकम् अनेके स्थानिकोत्पादाः वैश्विकाः भवितुं सुतरां बृहतीं शक्तिं सन्धारयन्ति।	Many of our local products have the potential of becoming global.	3328
यथैकम् उदाहरणमस्ति खादि-वस्त्राणाम्।	One such example is Khadi.	3329
"""सुदीर्घकालं यावत् खादि-वस्त्राणि, सरलतायाः अभिज्ञानमासीत्, परन्तु, अस्माकं खादिवस्त्रम् सम्प्रति पर्यावरणानुकूलं वस्त्रमिति अभिज्ञायते।"""	Khadi has remained a symbol of simplicity over a long period of time but now our khadi is getting known as an eco friendly fabric.	3330
"""स्वास्थ्यदृष्ट्या एतत् शरीरानुकूलं वस्त्रम्, सर्व-ऋतु-सुखावहञ्च वस्त्रम्, तथा चाद्यत्वे खादिवस्त्राणि तु भूषाचारस्य अभिव्यक्ति-रूपेण प्रवर्तन्ते एव।"""	"""In terms of health, this is a body friendly fabric, an all weather fabric and now it has also become a fashion statement."""	3331
"""खादिवस्त्राणां लोकप्रियता तु प्रवर्धते एव, युगपदेव, जगति नैकत्र, खादिवस्त्राणि निर्मीयन्ते अपि।"""	Not only is the popularity of khadi rising it is also being produced in many places of the world.	3332
"""मेक्सिको-देशे अन्यतमं स्थानमस्ति ‘ओहाका (Oaxaca)’, अस्मिन् क्षेत्रे अनेके ग्रामाः एतादृशाः सन्ति, यत्र स्थानिकाः ग्रामीणाः, खादि-वयनं कुर्वन्ति।"""	"""There is a place in Mexico called Oaxaca, there are many villages in this area where the local villagers weave khadi."""	3333
"""सम्प्रति, अत्रत्यं खादिवस्त्रं ‘ओहाका-खादि’- रूपेण प्रसिद्धमस्ति।"""	Today the khadi of this place has gained popularity by the name Oaxaca khaadi.	3334
ओहाका-स्थले खादिवस्त्रं केन प्रकारेण आगतमिति विषयः अतितरां रुचिकरः वर्तते।	How khadi reached Oaxaca is no less interesting.	3335
"""वस्तुतस्तु, मेक्सिको-देशीयः अन्यतमः युवा ‘Mark Brown’ एकदा महात्म-गान्धिनः चलचित्रमेकम् अपश्यत्।"""	"""In fact a young person of Oaxaca, Mark Brown once watched a movie on Mahatma Gandhi."""	3336
"""ब्राउनः चलचित्रमिदं दृष्ट्वा बापू-महोदयेन तावान् प्रभावितः यदसौ भारते बापूवर्यस्य आश्रमम् आगतः, तथा च, बापू-विषये समधिक-गहनतया अवगतवान्, ज्ञातवान् च।"""	"""Brown got so inspired by watching this movie on Bapu that he visted Bapu’s ashram in India, understood him and learnt about him in depth."""	3337
तदा ब्राउनः अनुभूतवान् यत् खादि केवलं वस्त्रमेव नास्ति परञ्च इयन्तु एका सम्पूर्णा जीवनपद्धतिरस्ति।	"""""""It was then, that Brown realised that khadi was not just a cloth it was a complete way of life."""""""	3338
अनया साकं केन प्रकारेण ग्रामीणार्थव्यवस्थायाः आत्मनिर्भरतायाः च दर्शनं संयुक्तमस्ति - इति कृत्वा ब्राउनः अमुना अतितरां प्रभावितः।	Brown was deeply moved by the way khadi was intertwined with the rural economy and self sufficiency.	3339
इतः एव ब्राउनः निरणैषीत् यदसौ मेक्सिकोदेशं गत्वा खादिकार्याणि आरप्स्यते।	It was here that Brown resolved to work on khadi on his return to Mexico.	3340
"""सः, मेक्सिको-देशस्य ओहाका-ग्रामे ग्रामीणान् खादिकार्याणि अशिक्षयत्, तान् प्रशिक्षितवान्, तथा चाद्य ‘ओहाका-खादी’-ति एकं विशिष्टं मानकं सञ्जातम्।"""	He introduced the villagers of Oaxaca in Mexico to khadi and trained them.	3341
"""सम्प्रति, अत्रत्यं खादिवस्त्रं ‘ओहाका-खादि’- रूपेण प्रसिद्धमस्ति।"""	And now Oaxaca khadi has become a brand.	3342
अस्याः कार्ययोजनायाः अन्तर्जालीय-वाहिकायां लिखितमस्ति - ‘The Symbol of Dharma in Motion’।	The website of this project bears the inscription ‘the symbol of Dharma in motion’.	3343
अस्याम् अन्तर्जालीय-वाहिकायां ‘मार्कोस’- इत्यस्य अतिशयं रुचिकरः साक्षात्कारः अपि प्राप्स्यते।	You can also find a very interesting interview of Marc Brown on this website.	3344
"""असौ कथयति यत् आरम्भे जनाः खादिविषये सन्दिग्धाः आसन्, परन्तु अन्ततोगत्वा, अस्मिन् जनानां रुचिः एधिता तथा चास्य विपणी सन्नद्धा।"""	He narrates that initially the people were wary of khadi but ultimately they got interested and a market got ready for it.	3345
"""असौ कथयति यत् एतानि राम-राज्य-सम्बद्धानि वृत्तानि सन्तियदा भवान् जनानाम् आवश्यकताः पूरयति, तदा जनाः अपि भवद्भिः साकं संयोक्तुम् आरभन्ते।"""	"""He states that these are matters related to Ram Rajya, when you fulfill the needs of the people, the people start connecting with you."""	3346
सखायः! देहलीस्थे ‘Cannuaght place’- इत्याख्ये स्थाने खादि- विपणीतः गान्धिजयन्त्यवसरे एकस्मिन् एव दिवसे एककोटितोs- प्यधिकमुद्रात्मकः विक्रयः अभवत्।	"""Friends,this time on Gandhi Jayanti the khadi store in Cannaught Place at Delhi witnessed purchases of over one crore rupees in just a day."""	3347
एवमेव कोरोना-संङ्क्रमणकाले खादिनिर्मिताः मुखनासिकाच्छादकाः अपि लोकप्रियाः जायमानाः सन्ति।	Similarly the khadi masks have also become very popular during Corona.	3348
देशे बहुत्र स्वयंसेविसंस्थाः अन्यसंस्थाः च खादिवस्त्रस्य मुखनासिकाच्छादकानां निर्माणं कुर्वन्त्यः सन्ति।	Self help groups and other such institutions are making khadi masks in many places of the country.	3349
उत्तरप्रदेशे बाराबंकी-जनपदस्य एका महिला अस्ति – सुमनदेवीमहोदया।	There is a woman Suman Devi Ji in Barabanki of U.P.	3350
सुमन-महोदयया स्वयंसेवीसमूहस्य महिलाभिः सह खादि-विनिर्मितं मुखनासिकाच्छादकानां निर्माणं कृतम्।	"""Suman ji , alongwith her friends of a self help group started making Khadi masks.Gradualy more and more women started joining her and now together they are producing thousands of khadi masks."""	3351
अस्माकं स्थानीयोत्पादानां वैशिष्ट्यं भवति यत् तेषां पृष्ठे समग्रम् एकं दर्शनं भवति।	Our local products have this beauty that often a complete philosophy is enshrined in them.	3352
यथाऽस्माकं अध्यात्मयोगेन आयुर्वेदेन चाखिलविश्वम् आकर्षितम्।	"""My dear countrymen, when we take pride in our own things, the world’s curiosity around them also grows – Just like our spirituality, Yoga, Ayurveda has attracted the whole world."""	3353
तथैवानेकाः क्रीडाः संसारमाकर्षयन्ति।	Many of our indigenous sports also attract attention the world over.	3354
अद्यत्वेऽस्माकं मलखम्बोऽपि नैकेषु देशेषु प्रचलति।	Nowadays our Mallakhambh too is gaining popularity in many countries.	3355
अमेरिकायां चिन्मय-पाटणकरः प्रज्ञा-पाटणकरश्च यदा स्वीयगृहे मलखम्ब-प्रशिक्षणम् आरभताम् तदा ताभ्यां चिन्तितमपि नासीद् यदेषः एतावत्साफल्यम् अधिगमिष्यति।	"""When Chinmay Patankar and Pragya Patankar decided to teach Mallakhambh out of their home in America, little did they know how successful it would be."""	3356
अमेरिकायामद्यत्वे नैकेषु स्थानेषु मलखम्बप्रशिक्षणकेन्द्राणि प्रचलन्ति।	Mallakhambh training centers are running at many locations across America.	3357
बहवः अमेरिकी-देशीयाः युवानः मलखम्बमनुबोधयन्ति।	A large number of American Youth are joining and learning Mallakhambh.	3358
"""अपरञ्चापि, जर्मनी-पोलेण्ड- मलेशियादिषु विंशतिमितेषु देशेषु मलखम्बः सुप्रचारितः जातः।"""	"""Be it Germany, Poland or Malaysia - Mallakhambh is becoming popular in around 20 other countries."""	3359
साम्प्रत -मस्य विश्वविजेतृ-स्पर्धा आयोज्यते यस्यां नैकदेशानां प्रतिभागिनः सहभागिनो भवन्ति।	"""And now, its World Championship has also been started which sees participants from many countries."""	3360
"""भारते तु प्राचीनकालादेव ईदृशाः क्रीडाः प्रचलिताः अभवन्, याभिरस्माकं असाधारणं विकासमजायतएताभिरस्माकं शरीर-मानसयोः सन्तोलनं विकसति।"""	Ancient India had many such sports which would bring about extraordinary growth within oneself - they give new dimensions to our mind and body balance.	3361
सम्भवतः अस्माकं युवसन्ततिषु मलखम्बस्य प्रचारः नास्ति।	"""However, probably our young friends of the new generation are not that acquainted with Mallakhambh."""	3362
"""भवन्तः अन्तर्जालोपरि अन्वेषणं कुर्वन्तु, अस्यानन्दं चाऽनुभवन्तुसखायः,"""	Do search more about it on the internet and see for yourself.	3363
 अस्माकं देशे नैकानि योद्धृकौशलानि सन्ति येषां विषये वयं अभिज्ञाः अपि नास्मः।	"""Friends, our country has many forms of martial arts."""	3364
"""अहमिच्छामि यदस्माकं युव- मित्राणि एतेषां विषये जानन्तु, तेषामभ्यासं कुर्वन्तु, समयानुसारं च तेषु नवाचारमपि कुर्वन्तु।"""	I would like our young friends to know more about them learn them and over the course of time bring about innovations in the same.	3365
"""जीवने यदा समाह्वानं न भवति, तदा व्यक्तित्वस्य सर्वश्रेष्ठपक्षोsपि नैवोद्भवति।"""	"""When there are no major challenges to face in one’s life, the best of one’s personality also fails to surface – hence always keep on challenging yourselves."""	3366
"""मम प्रियाः देशवासिनः, कथ्यते यत् शिक्षणं हि वर्धनं भवति इति।"""	"""My dear countrymen, it is said that learning is growing."""	3367
अद्य मनोगते अहम् एकेन अद्भुतव्यक्तित्वेन सह भवतां परिचयं कारयामि।	Today in Mann ki baat I will introduce you to a person who has a novel passion.	3368
एषः पठनाधिगमनयोः प्रसन्न्तौत्सुक्यं धत्तेअसौ अस्ति ।	This is the passion of sharing the joys of reading and writing with others.	3369
पोन-मरियप्पनः-एषः तमिलनाडुराज्यस्य तुतुकुडी- स्थाने निवसति।	He is Pon Mariyappan from Thoothukudi in Tamil Nadu.	3370
तुतुकुडीस्थानं Pearl City इति मौक्तिक-नगरत्वेन प्रसिद्धम्।	Thoothukudi is also known as the Pearl City.	3371
"""पुरा एतत् पाण्डियन्-साम्राज्यस्य महत्वपूर्णं केन्द्रम् आसीत्अत्रत्यः निवासी मम मित्रं पोन-मरियप्पनः केशकर्तनकर्मणि निरत:।अस्ति, अथ एकं केशकर्तनालयं प्रचालयति।"""	Once it was an important centre of the Pandyan Empire.	3372
"""पुरा एतत् पाण्डियन्-साम्राज्यस्य महत्वपूर्णं केन्द्रम् आसीत्अत्रत्यः निवासी मम मित्रं पोन-मरियप्पनः केशकर्तनकर्मणि निरत:।अस्ति, अथ एकं केशकर्तनालयं प्रचालयति।"""	My friend from this town Pon Marriyappan is associated with the profession of hair cutting and runs a salon.	3373
""""""	A very small salon.	3374
अनेन अत्यन्तं उत्कृष्टं प्रेरणादायकं च कार्यं कृतम्।	He has done an exemplary and an inspiring piece of work.	3375
स्वीये केशकर्तनालये पुस्तका- लयः विनिर्मितः।	He has converted a small portion of his salon into a library.	3376
"""व्यक्तिः यदि स्वीय-केशकर्तन-क्रमस्य प्रतीक्षां कुर्वन् तत्र किञ्चिद् अधीते, अधीतं च लिखति तर्हि तस्मै निर्धारित- मूल्ये अपचिति: प्रदीयते।"""	"""If a customer, while waiting for his turn, reads something from the library and writes on that, Pon Marriyappan, offers him a discount"""	3377
"""पारिवारिक-परिस्थितयः समीचीनाः न आसन्, अतः अध्ययनं नानुवृत्तम्।"""	I could not further my studies beyond that due to family circumstances.	3378
अधीतान् च दृष्टवा मनसि मे हीनभावना आगच्छति स्म।	"""When I see educated people, I feel something amiss in me."""	3379
"""अतः पुस्तकालयं स्थापयामि इति चिन्तितवान्, अनेन बहवः लाभान्विताः भविष्यन्ति, इयमेव मम प्रेरणा अजायत।-"""	"""So, I thought why not establish a library, which would benefit many people, this became an inspiration for me."""	3380
अहम् अपि माननीयेन प्रधानमन्त्रिणा सह सम्वादं कुर्वन् अतिप्रसन्नताम् अनुभवामि।	I too am feeling extremely happy while talking to respected Prime Minister.	3381
सम्प्रति पोन-मरियप्पन-महोदयेन सह सम्वादः कृतः।	We just spoke to Pon Mariyappan ji.	3382
"""पश्यन्तु, कथं सः केशप्रसाधनेन सह जीवनं प्रसाधयितुम् अवसरं प्रकल्पयति।"""	"""See how he dresses people’s hair, he gives them an opportunity to dress up their lives too."""	3383
""""""	It felt nice to learn about the popularity of Thirukkural.	3384
""""""	All of you too heard about the populairity of Thirukkural.	3385
""""""	"""Today, Thirukkural is available in all languages of India."""	3386
""""""	"""Given an opportunity, one must read it."""	3387
""""""	"""In a way, it is a guide for life."""	3388
"""सखायः, एतद् ज्ञात्वा भवन्तः आनन्दम् अनुभविष्यन्ति यत् भारते एतादृशाः नैके जनाः सन्ति ये ज्ञानप्रसारणार्थं जीवन्ति। ज्ञान- प्रसारणेन च अपारं हर्षम् अनुभवन्ति।"""	"""Friends, but you will be happy to know that all over India there are several people who get immense happiness spreading knowledge."""	3389
एते प्रतिदिनं अन्यान् पठितुं प्रेरयन्ति।	These are people who are always eager to get everyone inspired to study.	3390
मध्यप्रदेशस्य सिंगरौलीतः एका शिक्षिका उषादुबे-वर्या यया Scooty-इति यानं सचलपुस्तकालयरूपेण परिवर्तितम्।	"""A teacher from Singrauli in Madhya Pradesh, Usha Dubey ji in fact, has turned a scooty into a mobile library."""	3391
सा प्रतिदिनं अटन्ती सचलपुस्तकालयेन सह कञ्चिदपि ग्रामं प्राप्य बालान् बालाः च पाठयति।	Every day she goes to some village or the other with her mobile library and teaches children there.	3392
बालाः तां ‘किताबोंवाली दीदी’इति पुस्तकालयभगिनीति एवं सम्बोधयन्ति।	"""Children lovingly call her ‘kitabon waali Didi’, the elder sister with books."""	3393
वर्षेऽस्मिन् ओगस्टमासे अरुणाचलप्रदेशस्य निरजुली-इत्यस्य Rayo-ग्रामे स्वयंसेवि-पुस्तकालयः सम्वृत्तः।	"""This year in August, at Rayo village in Nirjuli of Arunachal Pradesh, a Self Help Library has been set up."""	3394
"""वस्तुतः अतत्यमीना-गुरुंगः, अथ च, दिवांग-होसाई-इत्युभाभ्यां यदा ज्ञातं यत् उपनगरं पुस्तकालयः नास्ति, तदा धनसाहाय्यार्थम् एतौ अग्रे आगतौ।"""	"""In fact, when Meena Gurung and Dewang Hosayi from this village learnt that there was no library in the area they extended a hand for its funding."""	3395
अस्मिन् सदस्यता-शुल्कं नास्ति इति ज्ञात्वा आश्चर्यान्विताः भविष्यन्ति भवन्तः।	You will be surprised to know that there is no membership for this library.	3396
"""यः कोऽपि सप्ताह-द्वयार्थं पुस्तकं नेतुं शक्नोति।,"""	Anyone can borrow books for two weeks.	3397
तदनन्तरं च तत् प्रत्यर्पणीयं भवति।	One has to return them after reading.	3398
एषः पुस्तकालय:सर्वदा उद्घाटितः भवति।	"""This library is open all seven days, 24 hours."""	3399
