:START_ID,:TYPE,:END_ID,annotator,line_id,line_text,detail
3033,IS_OUTPUT_OF_KSHEPANA_SANSKAARA_ON,3026,3,257238,घूमसीन्तु द्र वीभूतां प्रक्षिपेज्झर्झरोपरि १२८,
3031,IS_SANSKAARA_AUPASHLESHIKA_DESHAADHIKARANA_OF,3036,3,257239,पतन्ति बिन्दवस्तस्मात्तान्सुपक्वान्समुद्धरेत्,
3035,IS_OUTPUT_OF_BINDU_PAATANA_SANSKAARA_ON,3033,3,257239,पतन्ति बिन्दवस्तस्मात्तान्सुपक्वान्समुद्धरेत्,
3036,IS_OUTPUT_OF_GHRITA_TALANA_SANSKAARA_ON,3035,3,257239,पतन्ति बिन्दवस्तस्मात्तान्सुपक्वान्समुद्धरेत्,सु::DEGREE
3037,IS_OUTPUT_OF_UDDHARANA_SANSKAARA_ON,3036,3,257239,पतन्ति बिन्दवस्तस्मात्तान्सुपक्वान्समुद्धरेत्,
2989,IS_OUTPUT_OF_MODAKIIKARANA_SANSKAARA_ON,3038,3,257240,सितापाकेन संयोज्य कुर्याद्धस्तेन मोदकान् १२९,हस्त::SANSKAARA_KARANA
3038,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2946,3,257240,सितापाकेन संयोज्य कुर्याद्धस्तेन मोदकान् १२९,
3038,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3037,3,257240,सितापाकेन संयोज्य कुर्याद्धस्तेन मोदकान् १२९,
3039,IS_SANSKAARA_KARANA_OF,2989,3,257240,सितापाकेन संयोज्य कुर्याद्धस्तेन मोदकान् १२९,
42,IS_LAGHU_GURU_GUNA_OF,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
53,IS_VIIRYA_PROPERTY_OF,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
63,IS_PASSIVISED_BY,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
70,IS_INCREASED_BY,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
75,IS_PASSIVISED_BY,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
76,IS_PASSIVISED_BY,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
98,IS_RASA_PROPERTY_OF,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
920,IS_KARMA_OF,2989,3,257241,लघुर्ग्राही त्रिदोषघ्नः स्वादुः शीतो रुचिप्रदः,
68,IS_BENEFITTED_BY,2989,3,257242,चक्षुष्यो ज्वरहृद्बल्यस्तर्पणो मुद्गमोदकः १३०,
134,IS_CURED_BY,2989,3,257242,चक्षुष्यो ज्वरहृद्बल्यस्तर्पणो मुद्गमोदकः १३०,
260,IS_KARMA_OF,2989,3,257242,चक्षुष्यो ज्वरहृद्बल्यस्तर्पणो मुद्गमोदकः १३०,
1717,IS_BENEFITTED_BY,2989,3,257242,चक्षुष्यो ज्वरहृद्बल्यस्तर्पणो मुद्गमोदकः १३०,
2989,IS_TYPE_OF,2530,3,257242,चक्षुष्यो ज्वरहृद्बल्यस्तर्पणो मुद्गमोदकः १३०,
2990,IS_TYPE_OF,2530,3,257243,एवमेव प्रकारेण कार्या वेसनमोदकाः १३१,
42,IS_LAGHU_GURU_GUNA_OF,2990,3,257244,ते बल्या लघवः शीताः किञ्चिद्वातकरास्तथा,
53,IS_VIIRYA_PROPERTY_OF,2990,3,257244,ते बल्या लघवः शीताः किञ्चिद्वातकरास्तथा,
68,IS_BENEFITTED_BY,2990,3,257244,ते बल्या लघवः शीताः किञ्चिद्वातकरास्तथा,
75,IS_INCREASED_BY,2990,3,257244,ते बल्या लघवः शीताः किञ्चिद्वातकरास्तथा,किञ्चित्::DEGREE
63,IS_PASSIVISED_BY,2990,3,257245,विष्टम्भिनो ज्वरघ्नाश्च पित्तरक्तकफापहाः १३२,
76,IS_PASSIVISED_BY,2990,3,257245,विष्टम्भिनो ज्वरघ्नाश्च पित्तरक्तकफापहाः १३२,
134,IS_CURED_BY,2990,3,257245,विष्टम्भिनो ज्वरघ्नाश्च पित्तरक्तकफापहाः १३२,
494,IS_KARMA_OF,2990,3,257245,विष्टम्भिनो ज्वरघ्नाश्च पित्तरक्तकफापहाः १३२,
2401,IS_CURED_BY,2990,3,257245,विष्टम्भिनो ज्वरघ्नाश्च पित्तरक्तकफापहाः १३२,
3040,IS_OUTPUT_OF_CHURNIIKARANA_SANSKAARA_ON,2487,3,257246,तण्डुलचूर्णविमिश्रितनष्टक्षीरेण सान्द्र पिष्टेन,
3041,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3040,3,257246,तण्डुलचूर्णविमिश्रितनष्टक्षीरेण सान्द्र पिष्टेन,
3041,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3042,3,257246,तण्डुलचूर्णविमिश्रितनष्टक्षीरेण सान्द्र पिष्टेन,
3042,IS_PREPARATION_OF,2558,3,257246,तण्डुलचूर्णविमिश्रितनष्टक्षीरेण सान्द्र पिष्टेन,
3044,IS_OUTPUT_OF_MARDANA_SANSKAARA_ON,3043,3,257246,तण्डुलचूर्णविमिश्रितनष्टक्षीरेण सान्द्र पिष्टेन,
3045,IS_SAANDRA_DRAVA_GUNA_OF,3043,3,257246,तण्डुलचूर्णविमिश्रितनष्टक्षीरेण सान्द्र पिष्टेन,
3046,IS_OUTPUT_OF_KUUPIIKARANA_SANSKAARA_ON,3044,3,257247,दृढकूपिकां विदध्यात्ताञ्च पचेत्सर्पिषा सम्यक् १३३,दृढ::QUALIFIER
3047,IS_OUTPUT_OF_GHRITA_TALANA_SANSKAARA_ON,3046,3,257247,दृढकूपिकां विदध्यात्ताञ्च पचेत्सर्पिषा सम्यक् १३३,
3049,IS_PREPARATION_OF,2623,3,257248,अथ तां कोरितमध्यां घनपयसा पूर्णगर्भाञ्च,
3049,IS_PUURANA_OF,3232,3,257248,अथ तां कोरितमध्यां घनपयसा पूर्णगर्भाञ्च,
3232,IS_OUTPUT_OF_PUURANA_SANSKAARA_ON,3047,3,257248,अथ तां कोरितमध्यां घनपयसा पूर्णगर्भाञ्च,
3009,IS_MUDRAA_OF,3233,3,257249,सट्टकमुद्रि तवदनां तप्तघृते सुपक्ववदनाञ्च,
3233,IS_OUTPUT_OF_MUDRIIKARANA_SANSKAARA_ON,3232,3,257249,सट्टकमुद्रि तवदनां तप्तघृते सुपक्ववदनाञ्च,
3234,IS_OUTPUT_OF_GHRITA_TALANA_SANSKAARA_ON,3233,3,257249,सट्टकमुद्रि तवदनां तप्तघृते सुपक्ववदनाञ्च,
2948,IS_VAASANA_OF,3057,3,257250,अथ पाण्डुखण्डपाके स्नपयेत्कर्पूरवासिते कुशलः,
3055,IS_OUTPUT_OF_VAASANA_SANSKAARA_ON,3056,3,257250,अथ पाण्डुखण्डपाके स्नपयेत्कर्पूरवासिते कुशलः,
3235,IS_OUTPUT_OF_SNAPANA_SANSKAARA_ON,3234,3,257250,अथ पाण्डुखण्डपाके स्नपयेत्कर्पूरवासिते कुशलः,कर्पूरवासित-पाण्डुखण्डपाक::DRAVA_MAADHYAMA
68,IS_BENEFITTED_BY,3058,3,257251,अथ दुग्धकूपिका सा बल्या पित्तानिलापहाचैव १३४,
74,IS_PASSIVISED_BY,3058,3,257251,अथ दुग्धकूपिका सा बल्या पित्तानिलापहाचैव १३४,
76,IS_PASSIVISED_BY,3058,3,257251,अथ दुग्धकूपिका सा बल्या पित्तानिलापहाचैव १३४,
3058,IS_TYPE_OF,2530,3,257251,अथ दुग्धकूपिका सा बल्या पित्तानिलापहाचैव १३४,
3058,IS_OUTPUT_OF_MAJJANA_SANSKAARA_ON,3052,3,257251,अथ दुग्धकूपिका सा बल्या पित्तानिलापहाचैव १३४,कर्पूरवासित-पाण्डुखण्डपाक-स्नपित-तप्तघृत-पक्व-सट्टक-मुद्रितमुख-घनपयस्-पूरित-मध्यकर्त-पक्व-दृढकूपिकाकृत-पिष्ट-सान्द्र-तण्डुल-चूर्ण-विमिश्रित-नष्टक्षीर::PREPARED_SUBSTANCE
53,IS_VIIRYA_PROPERTY_OF,3058,3,257252,वृष्या शीता गुर्वी शुक्रकरी च तर्पणी रुच्या,
70,IS_BENEFITTED_BY,3058,3,257252,वृष्या शीता गुर्वी शुक्रकरी च तर्पणी रुच्या,
72,IS_BENEFITTED_BY,3058,3,257252,वृष्या शीता गुर्वी शुक्रकरी च तर्पणी रुच्या,
73,IS_INCREASED_BY,3058,3,257252,वृष्या शीता गुर्वी शुक्रकरी च तर्पणी रुच्या,
88,IS_LAGHU_GURU_GUNA_OF,3058,3,257252,वृष्या शीता गुर्वी शुक्रकरी च तर्पणी रुच्या,
260,IS_KARMA_OF,3058,3,257252,वृष्या शीता गुर्वी शुक्रकरी च तर्पणी रुच्या,
3236,IS_CAUSED_BY,3058,3,257253,विदधाति कायपुष्टिं दृष्टिं दूरप्रसारिणीं सुचिरम् १३५,
3239,IS_CAUSED_BY,3058,3,257253,विदधाति कायपुष्टिं दृष्टिं दूरप्रसारिणीं सुचिरम् १३५,
2732,IS_STATE_OF_SUBSTANCE_OF,3059,3,257254,नूतनं घटमानीय तस्यान्तः कुशलो जनः,
579,IS_RASA_PROPERTY_OF,3061,3,257255;257647,प्रस्थार्द्धपरिमाणेन दध्नाऽम्लेन प्रलेपयेत् १३७;यत्तिरोहितमाधुर्यं व्यक्ताम्लत्वं तदम्लकम्,व्यक्त::QUALIFIER
3063,IS_ABSOLUTE_QUANTITY_OF,3065,3,257255,प्रस्थार्द्धपरिमाणेन दध्नाऽम्लेन प्रलेपयेत् १३७,
3065,IS_LEPA_OF,3066,3,257255,प्रस्थार्द्धपरिमाणेन दध्नाऽम्लेन प्रलेपयेत् १३७,
3066,IS_OUTPUT_OF_INTERNAL_LEPANA_SANSKAARA_ON,3059,3,257255,प्रस्थार्द्धपरिमाणेन दध्नाऽम्लेन प्रलेपयेत् १३७,
3064,IS_ABSOLUTE_QUANTITY_OF,3069,3,257256,द्विप्रस्थां समितां तत्र दध्यम्ल प्रस्थसम्मितम्,
3068,IS_ABSOLUTE_QUANTITY_OF,3067,3,257256,द्विप्रस्थां समितां तत्र दध्यम्ल प्रस्थसम्मितम्,
3059,IS_SANSKAARA_AUPASHLESHIKA_DESHAADHIKARANA_OF,3074,3,257257,घृतमर्द्धशरावञ्च घोलयित्वा घटे क्षिपेत् १३८,
3071,IS_ABSOLUTE_QUANTITY_OF,3072,3,257257,घृतमर्द्धशरावञ्च घोलयित्वा घटे क्षिपेत् १३८,
3073,IS_OUTPUT_OF_GHOLANA_SANSKAARA_ON,3067,3,257257,घृतमर्द्धशरावञ्च घोलयित्वा घटे क्षिपेत् १३८,
3073,IS_OUTPUT_OF_GHOLANA_SANSKAARA_ON,3069,3,257257,घृतमर्द्धशरावञ्च घोलयित्वा घटे क्षिपेत् १३८,
3073,IS_OUTPUT_OF_GHOLANA_SANSKAARA_ON,3072,3,257257,घृतमर्द्धशरावञ्च घोलयित्वा घटे क्षिपेत् १३८,
3074,IS_OUTPUT_OF_KSHEPANA_SANSKAARA_ON,3073,3,257257,घृतमर्द्धशरावञ्च घोलयित्वा घटे क्षिपेत् १३८,अर्द्ध-प्रस्थ-अम्ल-दधि-लिप्त-नूतन-घट::COOKING_VESSEL
3075,IS_OUTPUT_OF_STHAAPANA_SANSKAARA_ON,3074,3,257258,आतपे स्थापयेत्तावद् यावद्याति तदम्लताम्,
3076,IS_OUTPUT_OF_SANDHAANA_SANSKAARA_ON,3075,3,257258,आतपे स्थापयेत्तावद् यावद्याति तदम्लताम्,
3059,IS_SANSKAARA_AUPASHLESHIKA_DESHAADHIKARANA_OF,3076,3,257259,ततस्तत्प्रक्षिपेत्पात्रे सच्छिद्रे भाजने तु तत् १३९,
3079,IS_OUTPUT_OF_KSHEPANA_SANSKAARA_ON,3076,3,257259,ततस्तत्प्रक्षिपेत्पात्रे सच्छिद्रे भाजने तु तत् १३९,सच्छिद्र-पात्र::VESSEL
3241,IS_OUTPUT_OF_PARIBHRAAMANA_KSHEPANA_SANSKAARA_ON,3079,3,257260,परिभ्राम्य परिभ्राम्य सुसन्तप्ते घृते क्षिपेत्,
3243,IS_OUTPUT_OF_GHRITA_TALANA_SANSKAARA_ON,3245,3,257262,तां सुपक्वां घृतान्नीत्वा सितापाके तनुद्र वे,सुसन्तप्त-घृत::PAACHANA_MAADHYAMA
3249,IS_SAANDRA_DRAVA_GUNA_OF,3246,3,257262,तां सुपक्वां घृतान्नीत्वा सितापाके तनुद्र वे,तनु::QUALIFIER
2948,IS_VAASANA_OF,3250,3,257263,कर्पूरादिसुगन्धे च स्नापयित्वोद्धरेत्ततः १४१,
3250,IS_OUTPUT_OF_VAASANA_SANSKAARA_ON,3246,3,257263,कर्पूरादिसुगन्धे च स्नापयित्वोद्धरेत्ततः १४१,
3251,IS_OUTPUT_OF_SNAPANA_SANSKAARA_ON,3243,3,257263,कर्पूरादिसुगन्धे च स्नापयित्वोद्धरेत्ततः १४१,
68,IS_INCREASED_BY,3080,3,257264,एषा कुण्डलिनी नाम्ना पुष्टिकान्तिबलप्रदा,
829,IS_INCREASED_BY,3080,3,257264,एषा कुण्डलिनी नाम्ना पुष्टिकान्तिबलप्रदा,
3080,IS_TYPE_OF,2530,3,257264,एषा कुण्डलिनी नाम्ना पुष्टिकान्तिबलप्रदा,
3080,IS_OUTPUT_OF_UDDHARANA_SANSKAARA_ON,3251,3,257264,एषा कुण्डलिनी नाम्ना पुष्टिकान्तिबलप्रदा,
3081,IS_INCREASED_BY,3080,3,257264,एषा कुण्डलिनी नाम्ना पुष्टिकान्तिबलप्रदा,
70,IS_BENEFITTED_BY,3080,3,257265,धातुवृद्धिकरी वृष्या रुच्या चेन्द्रि यतर्पणी १४२,
72,IS_BENEFITTED_BY,3080,3,257265,धातुवृद्धिकरी वृष्या रुच्या चेन्द्रि यतर्पणी १४२,
2647,IS_KARMA_OF,3080,3,257265,धातुवृद्धिकरी वृष्या रुच्या चेन्द्रि यतर्पणी १४२,
3082,IS_KARMA_OF,3080,3,257265,धातुवृद्धिकरी वृष्या रुच्या चेन्द्रि यतर्पणी १४२,
579,IS_RASA_PROPERTY_OF,3084,3,257266,आदौ माहिषमम्लमम्बुरहितं दध्याढकं शर्करां,
2649,IS_NOT_PART_OF,3085,3,257266,आदौ माहिषमम्लमम्बुरहितं दध्याढकं शर्करां,
3083,IS_TYPE_OF,271,3,257266;257654;257717,आदौ माहिषमम्लमम्बुरहितं दध्याढकं शर्करां;माहिषं दधि सुस्निग्धं श्लेष्मलं वातपित्तनुत्;यान्युक्तानि दधीन्यष्टौ तद्गुणं तक्रमादिशेत् १८,
3084,IS_VARIANT_OF,3083,3,257266,आदौ माहिषमम्लमम्बुरहितं दध्याढकं शर्करां,
3085,IS_OUTPUT_OF_SRAAVANA_SANSKAARA_ON,3084,3,257266,आदौ माहिषमम्लमम्बुरहितं दध्याढकं शर्करां,
3087,IS_ABSOLUTE_QUANTITY_OF,3086,3,257266,आदौ माहिषमम्लमम्बुरहितं दध्याढकं शर्करां,
3092,IS_SANSKAARA_AUPASHLESHIKA_DESHAADHIKARANA_OF,3255,3,257267,शुभ्रां प्रस्थयुगोन्मितां शुचिपटे किञ्चिच्च किञ्चित्क्षिपेत्,
3252,IS_VARNA_PROPERTY_OF,3088,3,257267,शुभ्रां प्रस्थयुगोन्मितां शुचिपटे किञ्चिच्च किञ्चित्क्षिपेत्,
3253,IS_ABSOLUTE_QUANTITY_OF,3254,3,257267,शुभ्रां प्रस्थयुगोन्मितां शुचिपटे किञ्चिच्च किञ्चित्क्षिपेत्,
3255,IS_OUTPUT_OF_KSHEPANA_SANSKAARA_ON,3256,3,257267,शुभ्रां प्रस्थयुगोन्मितां शुचिपटे किञ्चिच्च किञ्चित्क्षिपेत्,किञ्चित्-किञ्चित्::DEGREE
3256,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3086,3,257267,शुभ्रां प्रस्थयुगोन्मितां शुचिपटे किञ्चिच्च किञ्चित्क्षिपेत्,
3256,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3254,3,257267,शुभ्रां प्रस्थयुगोन्मितां शुचिपटे किञ्चिच्च किञ्चित्क्षिपेत्,
914,IS_STATE_OF_SUBSTANCE_OF,3262,3,257268,दुग्धेनार्द्धघटेन मृण्मयनवंस्थाल्यां दृढं स्रावये,
3259,IS_ABSOLUTE_QUANTITY_OF,3258,3,257268,दुग्धेनार्द्धघटेन मृण्मयनवंस्थाल्यां दृढं स्रावये,
3260,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3255,3,257268,दुग्धेनार्द्धघटेन मृण्मयनवंस्थाल्यां दृढं स्रावये,
3260,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3258,3,257268,दुग्धेनार्द्धघटेन मृण्मयनवंस्थाल्यां दृढं स्रावये,
3261,IS_OUTPUT_OF_SRAAVANA_SANSKAARA_ON,3260,3,257268,दुग्धेनार्द्धघटेन मृण्मयनवंस्थाल्यां दृढं स्रावये,दृढ::QUALIFIER
3262,IS_SANSKAARA_AUPASHLESHIKA_DESHAADHIKARANA_OF,3261,3,257268,दुग्धेनार्द्धघटेन मृण्मयनवंस्थाल्यां दृढं स्रावये,
3093,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2624,3,257269,देलाबीजलवङ्गचन्द्र मरिचैर्योग्यैश्च तद्योजयेत् १४३,
3093,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2625,3,257269,देलाबीजलवङ्गचन्द्र मरिचैर्योग्यैश्च तद्योजयेत् १४३,
3093,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3261,3,257269,देलाबीजलवङ्गचन्द्र मरिचैर्योग्यैश्च तद्योजयेत् १४३,
3093,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3263,3,257269,देलाबीजलवङ्गचन्द्र मरिचैर्योग्यैश्च तद्योजयेत् १४३,
3093,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3264,3,257269,देलाबीजलवङ्गचन्द्र मरिचैर्योग्यैश्च तद्योजयेत् १४३,
3263,IS_PART_OF,2909,3,257269,देलाबीजलवङ्गचन्द्र मरिचैर्योग्यैश्च तद्योजयेत् १४३,
3264,IS_SYNONYM_OF,2948,3,257269,देलाबीजलवङ्गचन्द्र मरिचैर्योग्यैश्च तद्योजयेत् १४३,
3093,IS_TYPE_OF,2530,3,257270,भीमेन प्रियभोजनेन रचिता नाम्ना रसाला स्वयं,
2192,IS_NOT_TIME_OF_CONSUMPTION_OF,3093,3,257272,एषा येन वसन्तवर्जितदिने संसेव्यते नित्यश,
1974,IS_INCREASED_BY,3093,3,257273,स्तस्य स्यादतिवीर्य्यवृद्धिरनिशं सर्वेन्द्रि याणां बलम् १४४,अति::DEGREE
3101,IS_INCREASED_BY,3093,3,257273,स्तस्य स्यादतिवीर्य्यवृद्धिरनिशं सर्वेन्द्रि याणां बलम् १४४,
3294,IS_CAUSED_BY,3093,3,257274,ग्रीष्मे तथाशरदि ये रविशोषिताङ्गा ये च प्रमत्तवनितासुरतातिखिन्नाः,आशु::QUALIFIER
3295,IS_CAUSED_BY,3093,3,257274,ग्रीष्मे तथाशरदि ये रविशोषिताङ्गा ये च प्रमत्तवनितासुरतातिखिन्नाः,आशु::QUALIFIER
3296,IS_CAUSED_BY,3093,3,257274,ग्रीष्मे तथाशरदि ये रविशोषिताङ्गा ये च प्रमत्तवनितासुरतातिखिन्नाः,आशु::QUALIFIER
3297,IS_CAUSED_BY,3093,3,257275,ये चापि मार्गपरिसर्पणशीर्णगात्रास्तेषामियं वपुषि पोषणमाशु कुर्यात् १४५,आशु::QUALIFIER
68,IS_BENEFITTED_BY,3093,3,257276,रसाला शुक्रला वल्या रोचनी वातपित्तजित् १४६,
70,IS_BENEFITTED_BY,3093,3,257276,रसाला शुक्रला वल्या रोचनी वातपित्तजित् १४६,
73,IS_INCREASED_BY,3093,3,257276,रसाला शुक्रला वल्या रोचनी वातपित्तजित् १४६,
75,IS_PASSIVISED_BY,3093,3,257276,रसाला शुक्रला वल्या रोचनी वातपित्तजित् १४६,
76,IS_PASSIVISED_BY,3093,3,257276,रसाला शुक्रला वल्या रोचनी वातपित्तजित् १४६,
36,IS_RASA_PROPERTY_OF,3093,3,257277,दीपनी बृंहणी स्निग्धा मधुरा शिशिरा सरा,
37,IS_SNIGDHA_RUUKSHA_GUNA_OF,3093,3,257277,दीपनी बृंहणी स्निग्धा मधुरा शिशिरा सरा,
46,IS_KARMA_OF,3093,3,257277,दीपनी बृंहणी स्निग्धा मधुरा शिशिरा सरा,
223,IS_PROPERTY_OF,3093,3,257277,दीपनी बृंहणी स्निग्धा मधुरा शिशिरा सरा,
2143,IS_VIIRYA_PROPERTY_OF,3093,3,257277,दीपनी बृंहणी स्निग्धा मधुरा शिशिरा सरा,
2573,IS_KARMA_OF,3093,3,257277,दीपनी बृंहणी स्निग्धा मधुरा शिशिरा सरा,
140,IS_CURED_BY,3093,3,257278,रक्तपित्तं तृषां दाहं प्रतिश्यायं विनाशयेत् १४७,
402,IS_CURED_BY,3093,3,257278,रक्तपित्तं तृषां दाहं प्रतिश्यायं विनाशयेत् १४७,
667,IS_CURED_BY,3093,3,257278,रक्तपित्तं तृषां दाहं प्रतिश्यायं विनाशयेत् १४७,
3095,IS_CURED_BY,3093,3,257278,रक्तपित्तं तृषां दाहं प्रतिश्यायं विनाशयेत् १४७,
3097,IS_OUTPUT_OF_GHOLANA_SANSKAARA_ON,3088,3,257279,जलेन शीतलेनैव घोलिता शुभ्रशर्करा,
3097,IS_OUTPUT_OF_GHOLANA_SANSKAARA_ON,3096,3,257279,जलेन शीतलेनैव घोलिता शुभ्रशर्करा,
3098,IS_SPARSHA_PROPERTY_OF,3096,3,257279,जलेन शीतलेनैव घोलिता शुभ्रशर्करा,
3099,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2624,3,257280,एलालवङ्गकर्पूरमरिचैश्च समन्विता १४८,
3099,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2625,3,257280,एलालवङ्गकर्पूरमरिचैश्च समन्विता १४८,
3099,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2909,3,257280,एलालवङ्गकर्पूरमरिचैश्च समन्विता १४८,
3099,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2948,3,257280,एलालवङ्गकर्पूरमरिचैश्च समन्विता १४८,
3099,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3097,3,257280,एलालवङ्गकर्पूरमरिचैश्च समन्विता १४८,
3099,IS_TYPE_OF,2530,3,257281,शर्करोदकनाम्ना तत्प्रसिद्धं विदुषां मुखैः,
73,IS_INCREASED_BY,3099,3,257282,शर्करोदकमाख्यातं शुक्रलं शिशिरं सरम् १४९,
223,IS_PROPERTY_OF,3099,3,257282,शर्करोदकमाख्यातं शुक्रलं शिशिरं सरम् १४९,
2143,IS_VIIRYA_PROPERTY_OF,3099,3,257282,शर्करोदकमाख्यातं शुक्रलं शिशिरं सरम् १४९,
42,IS_LAGHU_GURU_GUNA_OF,3099,3,257283,बल्यं रुच्यं लघु स्वादु वातपित्तप्रणाशनम्,
68,IS_BENEFITTED_BY,3099,3,257283,बल्यं रुच्यं लघु स्वादु वातपित्तप्रणाशनम्,
70,IS_BENEFITTED_BY,3099,3,257283,बल्यं रुच्यं लघु स्वादु वातपित्तप्रणाशनम्,
75,IS_PASSIVISED_BY,3099,3,257283,बल्यं रुच्यं लघु स्वादु वातपित्तप्रणाशनम्,
76,IS_PASSIVISED_BY,3099,3,257283,बल्यं रुच्यं लघु स्वादु वातपित्तप्रणाशनम्,
98,IS_RASA_PROPERTY_OF,3099,3,257283,बल्यं रुच्यं लघु स्वादु वातपित्तप्रणाशनम्,
134,IS_CURED_BY,3099,3,257284,मूर्च्छाछर्दितृषादाहज्वरशान्तिकरं परम् १५०,
140,IS_CURED_BY,3099,3,257284,मूर्च्छाछर्दितृषादाहज्वरशान्तिकरं परम् १५०,
667,IS_CURED_BY,3099,3,257284,मूर्च्छाछर्दितृषादाहज्वरशान्तिकरं परम् १५०,
1587,IS_CURED_BY,3099,3,257284,मूर्च्छाछर्दितृषादाहज्वरशान्तिकरं परम् १५०,
3099,IS_BEST_AMONG,3111,3,257284,मूर्च्छाछर्दितृषादाहज्वरशान्तिकरं परम् १५०,
3110,IS_CURED_BY,3099,3,257284,मूर्च्छाछर्दितृषादाहज्वरशान्तिकरं परम् १५०,
3115,IS_STATE_OF_SUBSTANCE_OF,3113,3,257285,आम्रमामं जले स्विन्नं मर्दितं दृढपाणिना,
3116,IS_OUTPUT_OF_SVEDANA_SANSKAARA_ON,3113,3,257285,आम्रमामं जले स्विन्नं मर्दितं दृढपाणिना,
3117,IS_OUTPUT_OF_HASTA_MARDANA_SANSKAARA_ON,3116,3,257285,आम्रमामं जले स्विन्नं मर्दितं दृढपाणिना,दृढ::QUALIFIER
3096,IS_SYNONYM_OF,3119,3,257286,सिताशीताम्बुसंयुक्तं कर्पूरमरिचान्वितम् १५१,
3112,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2540,3,257286,सिताशीताम्बुसंयुक्तं कर्पूरमरिचान्वितम् १५१,
3112,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2625,3,257286,सिताशीताम्बुसंयुक्तं कर्पूरमरिचान्वितम् १५१,
3112,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,2948,3,257286,सिताशीताम्बुसंयुक्तं कर्पूरमरिचान्वितम् १५१,
3112,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3117,3,257286,सिताशीताम्बुसंयुक्तं कर्पूरमरिचान्वितम् १५१,
3112,IS_OUTPUT_OF_SAMYOGA_SANSKAARA_ON,3119,3,257286,सिताशीताम्बुसंयुक्तं कर्पूरमरिचान्वितम् १५१,
3112,IS_TYPE_OF,2530,3,257287,प्रपाणकमिदं श्रेष्ठं भीमसेनेन निर्मितम्,
68,IS_BENEFITTED_BY,3112,3,257288,सद्यो रुचिकरं बल्यं शीघ्रमिन्द्रि वतर्पणम् १५२,
70,IS_INCREASED_BY,3112,3,257288,सद्यो रुचिकरं बल्यं शीघ्रमिन्द्रि वतर्पणम् १५२,सद्य::QUALIFIER
3082,IS_KARMA_OF,3112,3,257288,सद्यो रुचिकरं बल्यं शीघ्रमिन्द्रि वतर्पणम् १५२,शीघ्र::QUALIFIER
3124,IS_PART_OF,2751,3,257289,अम्लिकायाः फलं पक्वं मर्दितं वारिणा दृढम्,
3125,IS_OUTPUT_OF_TOYA_AGNI_SANSKAARA_ON,3124,3,257289,अम्लिकायाः फलं पक्वं मर्दितं वारिणा दृढम्,
3126,IS_OUTPUT_OF_MARDANA_SANSKAARA_ON,3125,3,257289,अम्लिकायाः फलं पक्वं मर्दितं वारिणा दृढम्,दृढ::QUALIFIER
2624,IS_VAASANA_OF,3122,3,257290,शर्करामरिचैर्मिश्रं लवङ्गेन्दुसुवासितम् १५३,
3122,IS_OUTPUT_OF_VAASANA_SANSKAARA_ON,3128,3,257290,शर्करामरिचैर्मिश्रं लवङ्गेन्दुसुवासितम् १५३,
3127,IS_SYNONYM_OF,2948,3,257290,शर्करामरिचैर्मिश्रं लवङ्गेन्दुसुवासितम् १५३,
3127,IS_VAASANA_OF,3122,3,257290,शर्करामरिचैर्मिश्रं लवङ्गेन्दुसुवासितम् १५३,
