sentence	gold	id
οἱ δὲ ἐπείτε τὴν νέα εἶδον ἐσελθοῦσαν ἐς τὴν Μέμφιν , ἐκχυθέντες ἁλέες ἐκ τοῦ τείχεος τήν τε νέα διέφθειραν καὶ τοὺς ἄνδρας κρεοργηδὸν διασπάσαντες ἐφόρεον ἐς τὸ τεῖχος .	O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O	3758
Καὶ Αἰγύπτιοι μὲν μετὰ τοῦτο πολιορκεόμενοι χρόνῳ παρέστησαν .	O B-NORP O O O O O O O	3759
Οἱ δὲ προσεχέες Λίβυες δείσαντες τὰ περὶ τὴν Αἴγυπτον γεγονότα παρέδοσαν σφέας αὐτοὺς ἀμαχητὶ καὶ φόρον τε ἐτάξαντο καὶ δῶρα ἔπεμπον .	O O O B-NORP O O O O B-LOC O O O O O O O O O O O O O	3760
Ὣς δὲ Κυρηναῖοι καὶ Βαρκαῖοι , δείσαντες ὁμοίως καὶ οἱ Λίβυες , ἕτερα τοιαῦτα ἐποίησαν .	O O B-NORP O B-NORP O O O O O B-NORP O O O O O	3761
Καμβύσης δὲ τὰ μὲν παρὰ Λιβύων ἐλθόντα δῶρα φιλοφρόνως ἐδέξατο , τὰ δὲ παρὰ Κυρηναίων ἀπικόμενα μεμφθείς , ὡς ἐμοὶ δοκέει , ὅτι ἦν ὀλίγα ( ἔπεμψαν γὰρ δὴ πεντακοσίας μνέας ἀργυρίου οἱ Κυρηναῖοι ) , ταύτας δρασσόμενος αὐτοχειρίῃ διέσπειρε τῇ στρατιῇ.	B-PERSON O O O O B-NORP O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O	3762
Ἡμέρῃ δὲ δεκάτῃ ἀπ ' ἧς παρέλαβε τὸ τεῖχος τὸ ἐν Μέμφι Καμβύσης , κατίσας ἐς τὸ προάστειον ἐπὶ λύμῃ τὸν βασιλέα τῶν Αἰγυπτίων Ψαμμήνιτον , βασιλεύσαντα μῆνας ἕξ , τοῦτον κατίσας σὺν ἄλλοισι Αἰγυπτίοισι διεπειρᾶτο αὐτοῦ τῆς ψυχῆς ποιέων τοιάδε .	O O O O O O O O O O O B-LOC B-PERSON O O O O O O O O O O B-NORP B-PERSON O O O O O O O O O B-NORP O O O O O O O	3763
Στείλας αὐτοῦ τὴν θυγατέρα ἐσθῆτι δουληίῃ ἐξέπεμπε ἐπ' ὕδωρ ἔχουσαν ὑδρήιον , συνέπεμπε δὲ καὶ ἄλλας παρθένους ἀπολέξας ἀνδρῶν τῶν πρώτων , ὁμοίως ἐσταλμένας τῇ τοῦ βασιλέος .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3764
Ὡς δὲ βοῇ τε καὶ κλαυθμῷ παρήισαν αἱ παρθένοι παρὰ τοὺς πατέρας , οἱ μὲν ἄλλοι πάντες ἀντεβόων τε καὶ ἀντέκλαιον ὁρῶντες τὰ τέκνα κεκακωμένα , ὁ δὲ Ψαμμήνιτος προϊδὼν καὶ μαθὼν ἔκυψε ἐς τὴν γῆν .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O	3765
Παρελθουσέων δὲ τῶν ὑδροφόρων , δεύτερά οἱ τὸν παῖδα ἔπεμπε μετ' ἄλλων Αἰγυπτίων δισχιλίων τὴν αὐτὴν ἡλικίην ἐχόντων , τούς τε αὐχένας κάλῳ δεδεμένους καὶ τὰ στόματα ἐγκεχαλινωμένους .	O O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O	3766
Ἤγοντο δὲ ποινὴν τείσοντες Μυτιληναίων τοῖσι ἐν Μέμφι ἀπολομένοισι σὺν τῇ νηί ·	O O O O B-NORP O O B-LOC O O O O O	3767
ταῦτα γὰρ ἐδίκασαν οἱ βασιλήιοι δικασταί , ὑπὲρ ἀνδρὸς ἑκάστου δέκα Αἰγυπτίων τῶν πρώτων ἀνταπόλλυσθαι .	O O O O O O O O O O O B-NORP O O O O	3768
Ὁ δὲ ἰδὼν παρεξιόντας καὶ μαθὼν τὸν παῖδα ἡγεόμενον ἐπὶ θάνατον , τῶν ἄλλων Αἰγυπτίων τῶν περικατημένων αὐτὸν κλαιόντων καὶ δεινὰ ποιεύντων , τὠυτὸ ἐποίησε τὸ καὶ ἐπὶ τῇ θυγατρί .	O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O	3769
Παρελθόντων δὲ καὶ τούτων συνήνεικε ὥστε τῶν συμποτέων οἱ ἄνδρα ἀπηλικέστερον , ἐκπεπτωκότα ἐκ τῶν ἐόντων ἔχοντά τε οὐδὲν εἰ μὴ ὅσα πτωχὸς καὶ προσαιτέοντα τὴν στρατιήν , παριέναι Ψαμμήνιτόν τε τὸν Ἀμάσιος καὶ τοὺς ἐν τῷ προαστείῳ κατημένους Αἰγυπτίων .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O B-PERSON O O O O O O B-NORP O	3770
Ὁ δὲ Ψαμμήνιτος ὡς εἶδε , ἀνακλαύσας μέγα καὶ καλέσας ὀνομαστὶ τὸν ἑταῖρον ἐπλήξατο τὴν κεφαλήν .	O O B-PERSON O O O O O O O O O O O O O O	3771
Ἦσαν δ' ἄρα αὐτοῦ φύλακοι , οἳ τὸ ποιεύμενον πᾶν ἐξ ἐκείνου ἐπ' ἑκάστῃ ἐξόδῳ Καμβύσῃ ἐσήμαινον .	O O O O O O O O O O O O O O O B-PERSON O O	3772
Θωμάσας δὲ ὁ Καμβύσης τὰ ποιεύμενα πέμψας ἄγγελον εἰρώτα αὐτὸν λέγων τάδε ·	O O O B-PERSON O O O O O O O O O	3773
» Δεσπότης σε Καμβύσης , Ψαμμήνιτε , εἰρωτᾷ δι' ὅ τι δὴ τὴν μὲν θυγατέρα ὁρέων κεκακωμένην καὶ τὸν παῖδα ἐπὶ θάνατον στείχοντα οὔτε ἀνέβωσας οὔτε ἀνέκλαυσας , τὸν δὲ πτωχὸν οὐδὲν σοὶ προσήκοντα , ὡς ἄλλων πυνθάνεται , ἐτίμησας .	O O O B-PERSON O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3774
« Ὁ μὲν δὴ ταῦτα ἐπειρώτα , ὁ δ' ἀμείβετο τοῖσδε ·	O O O O O O O O O O O O	3775
» Ὦ παῖ Κύρου , τὰ μὲν οἰκήια ἦν μέζω κακὰ ἢ ὥστε ἀνακλαίειν , τὸ δὲ τοῦ ἑταίρου πένθος ἄξιον ἦν δακρύων , ὃς ἐκ πολλῶν τε καὶ εὐδαιμόνων ἐκπεσὼν ἐς πτωχηίην ἀπῖκται ἐπὶ γήραος οὐδῷ.	O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3776
« Καὶ ταῦτα ὡς ἀπενειχθέντα ἤκουσαν εὖ δοκέειν σφι εἰρῆσθαι ·	O O O O O O O O O O O	3777
ὡς δὲ λέγεται ὑπ' Αἰγυπτίων , δακρύειν μὲν Κροῖσον ( ἐτετεύχεε γὰρ καὶ οὗτος ἐπισπόμενος Καμβύσῃ ἐπ' Αἴγυπτον ) , δακρύειν δὲ Περσέων τοὺς παρεόντας , αὐτῷ τε Καμβύσῃ ἐσελθεῖν οἶκτόν τινα καὶ αὐτίκα κελεύειν τόν τέ οἱ παῖδα ἐκ τῶν ἀπολλυμένων σῴζειν καὶ αὐτὸν ἐκ τοῦ προαστείου ἀναστήσαντας ἄγειν παρ' ἑωυτόν .	O O O O B-NORP O O O B-PERSON O O O O O O B-PERSON O B-LOC O O O O B-NORP O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O	3778
Τὸν μὲν δὴ παῖδα εὗρον οἱ μετιόντες οὐκέτι περιεόντα ἀλλὰ πρῶτον κατακοπέντα , αὐτὸν δὲ Ψαμμήνιτον ἀναστήσαντες ἦγον παρὰ Καμβύσην ·	O O O O O O O O O O O O O O O B-PERSON O O O B-PERSON O	3779
ἔνθα τοῦ λοιποῦ διαιτᾶτο ἔχων οὐδὲν βίαιον .	O O O O O O O O	3780
Εἰ δὲ καὶ ἠπιστήθη μὴ πολυπρηγμονέειν , ἀπέλαβε ἂν Αἴγυπτον ὥστε ἐπιτροπεύειν αὐτῆς , ἐπεὶ τιμᾶν ἐώθασι Πέρσαι τῶν βασιλέων τοὺς παῖδας ·	O O O O O O O O O B-LOC O O O O O O O B-PERSON O O O O O	3781
τῶν , εἰ καί σφεων ἀποστέωσι , ὅμως τοῖσί γε παισὶ αὐτῶν ἀποδιδοῦσι τὴν ἀρχήν .	O O O O O O O O O O O O O O O O	3782
Πολλοῖσι μέν νυν καὶ ἄλλοισι ἔστι σταθμώσασθαι ὅτι τοῦτο οὕτω νενομίκασι ποιέειν , ἐν δὲ καὶ τῷ τε Ἰνάρω τοῦ Λίβυος παιδὶ Θαννύρᾳ , ὃς ἀπέλαβε τήν οἱ ὁ πατὴρ εἶχε ἀρχήν , καὶ τῷ Ἀμυρταίου Παυσίρι ·	O O O O O O O O O O O O O O O O O O B-PERSON B-PERSON I-PERSON O O O O O O O O O O O O O O B-PERSON B-PERSON O	3783
καὶ γὰρ οὗτος ἀπέλαβε τὴν τοῦ πατρὸς ἀρχήν ·	O O O O O O O O O	3784
καίτοι Ἰνάρω γε καὶ Ἀμυρταίου οὐδαμοί κω Πέρσας κακὰ πλέω ἐργάσαντο .	O B-PERSON O O B-PERSON O O B-NORP O O O O	3785
Νῦν δὲ μηχανώμενος κακὰ ὁ Ψαμμήνιτος ἔλαβε τὸν μισθόν ·	O O O O O B-PERSON O O O O	3786
ἀπιστὰς γὰρ Αἰγυπτίους ἥλω , ἐπείτε δὲ ἐπάϊστος ἐγένετο ὑπὸ Καμβύσεω , αἷμα ταύρου πιὼν ἀπέθανε παραχρῆμα .	O O B-NORP O O O O O O O B-PERSON O O O O O O O	3787
Οὕτω δὴ οὗτος ἐτελεύτησε .	O O O O O	3788
Καμβύσης δὲ ἐκ Μέμφιος ἀπίκετο ἐς Σάϊν πόλιν , βουλόμενος ποιῆσαι τὰ δὴ καὶ ἐποίησε .	B-PERSON O O B-LOC O O B-LOC O O O O O O O O O	3789
Ἐπείτε γὰρ ἐσῆλθε ἐς τὰ τοῦ Ἀμάσιος οἰκία , αὐτίκα ἐκέλευε ἐκ τῆς ταφῆς τὸν Ἀμάσιος νέκυν ἐκφέρειν ἔξω ·	O O O O O O B-PERSON O O O O O O O O B-PERSON O O O O	3790
ὡς δὲ ταῦτά οἱ ἐπιτελέα ἐγένετο , μαστιγοῦν τὸν νέκυν ἐκέλευε καὶ τὰς τρίχας ἀποτίλλειν καὶ κεντροῦν τε καὶ τἆ λλα πάντα λυμαίνεσθαι .	O O O O O O O O O O O O O O O O O O O O O O O O	3791
Ἐπείτε δὲ καὶ ταῦτα ἔκαμον ποιεῦντες ( ὁ γὰρ δὴ νεκρὸς ἅτε τεταριχευμένος ἀντεῖχέ τε καὶ οὐδὲν διεχέετο ) , ἐκέλευσέ μιν ὁ Καμβύσης κατακαῦσαι , ἐντελλόμενος οὐκ ὅσια ·	O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O	3792
Πέρσαι γὰρ θεὸν νομίζουσι εἶναι τὸ πῦρ .	B-NORP O O O O O O O	3793
Τὸ ὦν κατακαίειν τοὺς νεκροὺς οὐδαμῶς ἐν νόμῳ οὐδετέροισί ἐστι , Πέρσῃσι μὲν δι' ὅ περ εἴρηται , θεῷ οὐ δίκαιον εἶναι λέγοντες νέμειν νεκρὸν ἀνθρώπου ·	O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O	3794
Αἰγυπτίοισι δὲ νενόμισται τὸ πῦρ θηρίον εἶναι ἔμψυχον , πάντα δὲ [ αὐτὸ ] κατεσθίειν τά περ ἂν λάβῃ , πλησθὲν δὲ αὐτὸ τῆς βορῆς συναποθνῄσκειν τῷ κατεσθιομένῳ ·	B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3795
οὐκ ὦν θηρίοισι νόμος οὐδαμῶς σφί ἐστι τὸν νέκυν διδόναι ·	O O O O O O O O O O O	3796
καὶ διὰ ταῦτα ταριχεύουσι , ἵνα μὴ κείμενος ὑπὸ εὐλέων καταβρωθῇ.	O O O O O O O O O O O	3797
Οὕτω δὴ οὐδετέροισι νομιζόμενα ἐνετέλλετο ποιέειν ὁ Καμβύσης .	O O O O O O O B-PERSON O	3798
Ὡς μέντοι Αἰγύπτιοι λέγουσι , οὐκ Ἄμασις ἦν ὁ ταῦτα παθών , ἀλλὰ ἄλλος τις τῶν Αἰγυπτίων ἔχων τὴν αὐτὴν ἡλικίην Ἀμάσι , τῷ λυμαινόμενοι Πέρσαι ἐδόκεον Ἀμάσι λυμαίνεσθαι .	O O B-NORP O O O B-PERSON O O O O O O O O O B-NORP O O O O B-PERSON O O O B-NORP O B-PERSON O O	3799
Λέγουσι γὰρ ὡς πυθόμενος ἐκ μαντηίου ὁ Ἄμασις τὰ περὶ ἑωυτὸν ἀποθανόντα μέλλοντα γίνεσθαι , οὕτω δὴ ἀκεόμενος τὰ ἐπιφερόμενα τὸν μὲν ἄνθρωπον τοῦτον τὸν μαστιγωθέντα ἀποθανόντα ἔθαψε ἐπὶ τῇσι θύρῃσι ἐντὸς τῆς ἑωυτοῦ θήκης , ἑωυτὸν δὲ ἐνετείλατο τῷ παιδὶ ἐν μυχῷ τῆς θήκης ὡς μάλιστα θεῖναι .	O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3800
Αἱ μέν νυν ἐκ τοῦ Ἀμάσιος ἐντολαὶ αὗται αἱ ἐς τὴν ταφήν τε καὶ τὸν ἄνθρωπον ἔχουσαι οὔ μοι δοκέουσι ἀρχὴν γενέσθαι , ἄλλως δ' αὐτὰ Αἰγύπτιοι σεμνοῦν .	O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O B-NORP O O	3801
Μετὰ δὲ ταῦτα ὁ Καμβύσης ἐβουλεύσατο τριφασίας στρατηίας , ἐπί τε Καρχηδονίους καὶ ἐπὶ Ἀμμωνίους καὶ ἐπὶ τοὺς μακροβίους Αἰθίοπας , οἰκημένους δὲ Λιβύης ἐπὶ τῇ νοτίῃ θαλάσσῃ.	O O O O B-PERSON O O O O O O B-NORP O O B-NORP O O O O B-NORP O O O B-LOC O O O O	3802
Βουλευομένῳ δέ οἱ ἔδοξε ἐπὶ μὲν Καρχηδονίους τὸν ναυτικὸν στρατὸν ἀποστέλλειν , ἐπὶ δὲ Ἀμμωνίους τοῦ πεζοῦ ἀποκρίναντα , ἐπὶ δὲ τοὺς Αἰθίοπας κατόπτας πρῶτον , ὀψομένους τε τὴν ἐν τούτοισι τοῖσι Αἰθίοψι λεγομένην εἶναι Ἡλίου τράπεζαν εἰ ἔστι ἀληθέως , καὶ πρὸς ταύτῃ τὰ ἄλλα κατοψομένους , δῶρα δὲ τῷ λόγῳ φέροντας τῷ βασιλέϊ αὐτῶν .	O O O O O O B-NORP O O O O O O O B-NORP O O O O O O O B-NORP O O O O O O O O O B-NORP O O B-GOD O O O O O O O O O O O O O O O O O O O O O	3803
Ἡ δὲ τράπεζα τοῦ Ἡλίου τοιήδε τις λέγεται εἶναι .	O O O O B-GOD O O O O O	3804
Λειμών ἐστι ἐν τῷ προαστείῳ ἐπίπλεος κρεῶν ἑφθῶν πάντων τῶν τετραπόδων , ἐς τὸν τὰς μὲν νύκτας ἐπιτηδεύοντας τιθέναι τὰ κρέα τοὺς ἐν τέλεϊ ἑκάστοτε ἐόντας τῶν ἀστῶν , τὰς δὲ ἡμέρας δαίνυσθαι προσιόντα τὸν βουλόμενον ·	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3805
φάναι δὲ τοὺς ἐπιχωρίους ταῦτα τὴν γῆν αὐτὴν ἀναδιδόναι ἑκάστοτε .	O O O O O O O O O O O	3806
Ἡ μὲν δὴ τράπεζα τοῦ Ἡλίου καλεομένη λέγεται εἶναι τοιήδε .	O O O O O B-GOD O O O O O	3807
Καμβύσῃ δὲ ὡς ἔδοξε πέμπειν τοὺς κατασκόπους , αὐτίκα μετεπέμπετο ἐξ Ἐλεφαντίνης πόλιος τῶν Ἰχθυοφάγων ἀνδρῶν τοὺς ἐπισταμένους τὴν Αἰθιοπίδα γλῶσσαν .	B-PERSON O O O O O O O O O O B-LOC O O B-NORP O O O O B-LANGUAGE I-LANGUAGE O	3808
Ἐν ᾧ δὲ τούτους μετήισαν , ἐν τούτῳ ἐκέλευε ἐπὶ τὴν Καρχηδόνα πλέειν τὸν ναυτικὸν στρατόν .	O O O O O O O O O O O B-LOC O O O O O	3809
Φοίνικες δὲ οὐκ ἔφασαν ποιήσειν ταῦτα ·	B-NORP O O O O O O	3810
ὁρκίοισί τε γὰρ μεγάλοισι ἐνδεδέσθαι καὶ οὐκ ἂν ποιέειν ὅσια ἐπὶ τοὺς παῖδας τοὺς ἑωυτῶν στρατευόμενοι .	O O O O O O O O O O O O O O O O O	3811
Φοινίκων δὲ οὐ βουλομένων οἱ λοιποὶ οὐκ ἀξιόμαχοι ἐγίνοντο .	B-NORP O O O O O O O O O	3812
Καρχηδόνιοι μέν νυν οὕτω δουλοσύνην διέφυγον πρὸς Περσέων ·	B-NORP O O O O O O B-NORP O	3813
Καμβύσης γὰρ Βίην οὐκ ἐδικαίου προσφέρειν Φοίνιξι , ὅτι σφέας τε αὐτοὺς ἐδεδώκεσαν Πέρσῃσι καὶ πᾶς ἐκ Φοινίκων ἤρτητο ὁ ναυτικὸς στρατός .	B-PERSON O O O O O B-NORP O O O O O O B-NORP O O O B-NORP O O O O O	3814
Δόντες δὲ καὶ Κύπριοι σφέας αὐτοὺς Πέρσῃσι ἐστρατεύοντο ἐπ' Αἴγυπτον .	O O O B-NORP O O B-NORP O O B-LOC O	3815
Ἐπείτε δὲ τῷ Καμβύσῃ ἐκ τῆς Ἐλεφαντίνης ἀπίκοντο οἱ Ἰχθυοφάγοι , ἔπεμπε αὐτοὺς ἐς τοὺς Αἰθίοπας ἐντειλάμενός τε τὰ λέγειν χρῆν καὶ δῶρα φέροντας πορφύρεόν τε εἷμα καὶ χρύσεον στρεπτὸν περιαυχένιον καὶ ψέλια καὶ μύρου ἀλάβαστρον καὶ Φοινικηίου οἴνου κάδον .	O O O B-PERSON O O B-LOC O O B-LOC O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O B-NORP O O O	3816
Οἱ δὲ Αἰθίοπες οὗτοι ἐς τοὺς ἀπέπεμπε ὁ Καμβύσης λέγονται εἶναι μέγιστοι καὶ κάλλιστοι ἀνθρώπων πάντων .	O O B-NORP O O O O O B-PERSON O O O O O O O O	3817
Νόμοισι δὲ καὶ ἄλλοισι χρᾶσθαι αὐτούς φασι κεχωρισμένοισι τῶν ἄλλων ἀνθρώπων καὶ δὴ καὶ κατὰ τὴν βασιληίην τοιῷδε ·	O O O O O O O O O O O O O O O O O O O	3818
τὸν ἂν τῶν ἀστῶν κρίνωσι μέγιστόν τε εἶναι καὶ κατὰ τὸ μέγαθος ἔχειν τὴν ἰσχύν , τοῦτον ἀξιοῦσι βασιλεύειν .	O O O O O O O O O O O O O O O O O O O O	3819
Ἐς τούτους δὴ ὦν τοὺς ἄνδρας ὡς ἀπίκοντο οἱ Ἰχθυοφάγοι , διδόντες τὰ δῶρα τῷ βασιλέϊ αὐτῶν ἔλεγον τάδε ·	O O O O O O O O O B-NORP O O O O O O O O O O	3820
» Βασιλεὺς ὁ Περσέων Καμβύσης , βουλόμενος φίλος καὶ ξεῖνός τοι γενέσθαι , ἡμέας τε ἀπέπεμψε ἐς λόγους τοι ἐλθεῖν κελεύων καὶ δῶρα ταῦτά τοι διδοῖ τοῖσι καὶ αὐτὸς μάλιστα ἥδεται χρεώμενος .	O O O B-NORP B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3821
« Ὁ δὲ Αἰθίοψ μαθὼν ὅτι κατόπται ἥκοιεν , λέγει πρὸς αὐτοὺς τοιάδε ·	O B-PERSON I-PERSON I-PERSON O O O O O O O O O O	3822
» Οὔτε ὁ Περσέων βασιλεὺς δῶρα ὑμέας ἔπεμψε φέροντας προτιμῶν πολλοῦ ἐμοὶ ξεῖνος γενέσθαι , οὔτε ὑμεῖς λέγετε ἀληθέα ( ἥκετε γὰρ κατόπται τῆς ἐμῆς ἀρχῆς ) οὔτε ἐκεῖνος ἀνήρ ἐστι δίκαιος .	O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3823
Εἰ γὰρ ἦν δίκαιος , οὔτ ' ἂν ἐπεθύμησε χώρης ἄλλης ἢ τῆς ἑωυτοῦ , οὔτ ' ἂν ἐς δουλοσύνην ἀνθρώπους ἦγε ὑπ' ὧν μηδὲν ἠδίκηται .	O O O O O O O O O O O O O O O O O O O O O O O O O O O	3824
Νῦν δὲ αὐτῷ τόξον τόδε διδόντες τάδε ἔπεα λέγετε ·	O O O O O O O O O O	3825
« Βασιλεὺς ὁ Αἰθιόπων συμβου»λεύει τῷ Περσέων βασιλέϊ , ἐπεὰν οὕτω εὐπετέως ἕλκωσι « [ τὰ ] τόξα Πέρσαι ἐόντα μεγάθεϊ τοσαῦτα , τότε ἐπ' » Αἰθίοπας τοὺς μακροβίους πλήθεϊ ὑπερβαλλόμενον στρα«τεύεσθαι , μέχρι δὲ τούτου θεοῖσι εἰδέναι χάριν , οἳ οὐκ » ἐπὶ νόον τρέπουσι Αἰθιόπων παισὶ γῆν ἄλλην προσκτᾶσθαι « τῇ ἑωυτῶν .	O O O B-NORP O O B-NORP O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O	3826
» Ταῦτα δὲ εἴπας καὶ ἀνεὶς τὸ τόξον παρέδωκε τοῖσι ἥκουσι .	O O O O O O O O O O O O	3827
Λαβὼν δὲ τὸ εἷμα τὸ πορφύρεον εἰρώτα ὅ τι εἴη καὶ ὅκως πεποιημένον ·	O O O O O O O O O O O O O O	3828
εἰπόντων δὲ τῶν Ἰχθυοφάγων τὴν ἀληθείην περὶ τῆς πορφύρης καὶ τῆς βαφῆς , δολεροὺς μὲν τοὺς ἀνθρώπους ἔφη εἶναι , δολερὰ δὲ αὐτῶν τὰ εἵματα .	O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O	3829
Δεύτερα δὲ τὸν χρυσὸν εἰρώτα , τὸν στρεπτὸν τὸν περιαυχένιον καὶ τὰ ψέλια ·	O O O O O O O O O O O O O O	3830
ἐξηγεομένων δὲ τῶν Ἰχθυοφάγων τὸν κόσμον αὐτοῦ γελάσας ὁ βασιλεὺς καὶ νομίσας εἶναί σφεα πέδας εἶπε ὡς παρ' ἑωυτοῖσί εἰσι ῥωμαλεώτεραι τουτέων πέδαι .	O O O B-NORP O O O O O O O O O O O O O O O O O O O O	3831
Τρίτον δὲ εἰρώτα τὸ μύρον ·	O O O O O O	3832
εἰπόντων δὲ τῆς ποιήσιος πέρι καὶ ἀλείψιος , τὸν αὐτὸν λόγον τὸν καὶ περὶ τοῦ εἵματος εἶπε .	O O O O O O O O O O O O O O O O O O	3833
Ὡς δὲ ἐς τὸν οἶνον ἀπίκετο καὶ ἐπύθετο αὐτοῦ τὴν ποίησιν , ὑπερησθεὶς τῷ πόματι ἐπείρετο ὅ τι τε σιτέεται ὁ βασιλεὺς καὶ χρόνον ὁκόσον μακρότατον ἀνὴρ Πέρσης ζώει .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O O	3834
Οἱ δὲ σιτέεσθαι μὲν τὸν ἄρτον εἶπον , ἐξηγησάμενοι τῶν πυρῶν τὴν φύσιν , ὀγδώκοντα δὲ ἔτεα ζόης πλήρωμα ἀνδρὶ μακρότατον προκεῖσθαι .	O O O O O O O O O O O O O O O O O O O O O O O	3835
Πρὸς ταῦτα ὁ Αἰθίοψ ἔφη οὐδὲν θωμάζειν εἰ σιτεόμενοι κόπρον ἔτεα ὀλίγα ζώουσι ·	O O B-PERSON I-PERSON O O O O O O O O O O	3836
οὐδὲ γὰρ ἂν τοσαῦτα δύνασθαι ζώειν σφέας , εἰ μὴ τῷ πόματι ἀνέφερον , φράζων τοῖσι Ἰχθυοφάγοισι τὸν οἶνον ·	O O O O O O O O O O O O O O O O B-NORP O O O	3837
τοῦτο γὰρ ἑωυτοὺς ὑπὸ Περσέων ἑσσοῦσθαι .	O O O O B-NORP O O	3838
Ἀντειρομένων δὲ τὸν βασιλέα τῶν Ἰχθυοφάγων τῆς ζόης καὶ τῆς διαίτης πέρι , 〈εἶπε〉 ἔτεα μὲν ἐς εἴκοσί τε καὶ ἑκατὸν τοὺς πολλοὺς αὐτῶν ἀπικνέεσθαι , ὑπερβάλλειν δέ τινας καὶ ταῦτα , σίτησιν δὲ εἶναι κρέα ἑφθὰ καὶ πόμα γάλα .	O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3839
Θῶμα δὲ ποιευμένων τῶν κατασκόπων περὶ τῶν ἐτέων ἐπὶ κρήνην σφι ἡγήσασθαι , ἀπ ' ἧς λουόμενοι λιπαρώτεροι ἐγίνοντο , κατά περ εἰ ἐλαίου εἴη ·	O O O O O O O O O O O O O O O O O O O O O O O O O O	3840
ὄζειν δὲ ἀπ ' αὐτῆς ὡς εἰ ἴων .	O O O O O O O O O	3841
Ἀσθενὲς δὲ τὸ ὕδωρ τῆς κρήνης ταύτης οὕτω δή τι ἔλεγον εἶναι οἱ κατάσκοποι ὥστε μηδὲν οἷόν τ' εἶναι ἐπ' αὐτοῦ ἐπιπλέειν , μήτε ξύλον μήτε τῶν ὅσα ξύλου ἐστὶ ἐλαφρότερα , ἀλλὰ πάντα σφέα χωρέειν ἐς βυσσόν .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3842
Τὸ δὲ ὕδωρ τοῦτο εἴ σφί ἐστι ἀληθέως οἷόν τι λέγεται , διὰ τοῦτο ἂν εἶεν , τούτῳ τὰ πάντα χρεώμενοι , μακρόβιοι .	O O O O O O O O O O O O O O O O O O O O O O O O	3843
Ἀπὸ τῆς κρήνης δὲ ἀπαλλασσομένων ἀγαγεῖν σφέας ἐς δεσμωτήριον ἀνδρῶν , ἔνθα τοὺς πάντας ἐν πέδῃσι χρυσέῃσι δεδέσθαι ·	O O O O O O O O O O O O O O O O O O O	3844
ἔστι δὲ ἐν τούτοισι τοῖσι Αἰθίοψι πάντων ὁ χαλκὸς σπανιώτατον καὶ τιμιώτατον .	O O O O O B-NORP O O O O O O O	3845
Θεησάμενοι δὲ καὶ τὸ δεσμωτήριον ἐθεήσαντο καὶ τὴν τοῦ Ἡλίου λεγομένην τράπεζαν .	O O O O O O O O O B-GOD O O O	3846
Μετὰ δὲ ταύτην τελευταίας ἐθεήσαντο τὰς θήκας αὐτῶν , αἳ λέγονται σκευάζεσθαι ἐξ ὑάλου τρόπῳ τοιῷδε .	O O O O O O O O O O O O O O O O O	3847
Ἐπεὰν τὸν νεκρὸν ἰσχνήνωσι , εἴτε δὴ κατά περ Αἰγύπτιοι εἴτε ἄλλως κως , γυψώσαντες ἅπαντα αὐτὸν γραφῇ κοσμέουσι , ἐξομοιοῦντες τὸ εἶδος ἐς τὸ δυνατόν , ἔπειτα δέ οἱ περιιστᾶσι στήλην ἐξ ὑάλου πεποιημένην κοίλην ( ἡ δέ σφι πολλὴ καὶ εὐεργὸς ὀρύσσεται ) .	O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3848
